"California Department of Education, Title II Leadership Office",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11 Private School Affidavit Data - Schools with Enrollment of Six or More Students (August 2011),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Affidavit ID,County,CDS Code,School ,Street,City,State,Zip,Mailing Street,Mailing City,Mailing State,Mailing Zip,Telephone,Email ,Public District,Site Admin Salutation,Site Admin First Name,Site Admin Last Name,Site Admin Title,School Type,School Accomodations,Low Grade,High Grade,Kindergarten Enrollment,Grade 1 Enrollment,Grade 2 Enrollment,Grade 3 Enrollment,Grade 4 Enrollment,Grade 5 Enrollment,Grade 6 Enrollment,Grade 7 Enrollment,Grade 8 Enrollment,Grade 9 Enrollment,Grade 10 Enrollment,Grade 11 Enrollment,Grade 12 Enrollment,Elementary Ungraded Enrollment,Secondary Ungraded Enrollment,Total Enrollment,Offers Diploma,Number of Graduates 2010,Number of Full-time Teachers,Number of Part-Time Teachers,Number of Administrative Staff,Number of Other Staff,Tax Exempt  501,Tax Exempt 23701,Tax Exempt 214,Tax Exempt,Religious Classification,Religious DenomiNot affiliated with any denomiNot affiliated with any denominationtiontion,Director/Principal Officer Salutation,Director/Principal Officer First Name,Director/Principal Officer Last Name,Director/Principal Officer Title,Director/Principal Officer Street,Director/Principal Officer City,Director/Principal Officer State,Director/Principal Officer Zip,Director/Principal Officer Email,Custodian of Records Salutation,Custodian of Records First Name,Custodian of Records Last Name,Custodian of Records Street,Custodian of Records City,Custodian of Records State,Custodian of Records Zip,Custodian of Records Email
98270,Ventura,56737597077935,KinderCare Learning Center,917 Hampshire Road,Westlake Village,CA,91361,,,,,818-889-6870,000874@klcorp.com,Conejo Valley Unified,Mrs.,Bonnie,Gregory,Director,Coeducational,Day Only,K,K,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,No,0,8,4,0,0,No,No,No,No,Non-religious,,Mrs.,Bonnie,Gregory,Director,1439 Calle Durazno,Thousand Oaks,CA,91360,bgregory@klcorp.com,Mrs.,Carol,Tanton,917 Hampshire Road,Westlake Village,CA,91360,000874@klcorp.com
93990,Ventura,56725207089691,King's Academy,190 East El Roblar Drive,Ojai,CA,93023,,,,,805-646-7386,kingsacademyojai@gmail.com,Ojai Unified,Mr.,Daniel,Bergstrom,Principal,Coeducational,Day Only,K,7,5,1,2,6,2,0,6,1,0,0,0,0,0,0,0,23,No,0,4,0,1,0,Yes,Yes,No,Yes,Religious,Assembly of God,Mrs.,Lori,Mann,President,1150 Santa Rita Road,Templeton,CA,93465,kurtlorimann@sbcglobal.net,Mr.,Daniel,Bergstrom,190 East El Roblar Drive,Ojai,CA,93023,kingsacademyojai@gmail.com
87216,Ventura,56737596941678,La Reina High School,106 West Janss Road,Thousand Oaks,CA,91360,,,,,805-495-6494,sgomez@lareina.com,Conejo Valley Unified,Dr.,Shannon,Gomez,Principal,Girls Only,Day Only,7,12,0,0,0,0,0,0,0,85,110,101,91,92,89,0,0,568,Yes,90,24,19,2,31,Yes,No,Yes,Yes,Religious,Roman Catholic,Sr.,LaReina,Kelly,President,106 West Janss Road,Thousand Oaks,CA,91360,lkelly@lareina.com,Mrs.,Alice,Leavitt,106 West Janss Road,Thousand Oaks,CA,91360,aleavitt@lareina.com
95108,Ventura,56725207079502,Laurel Springs,302 West El Paseo Road,Ojai,CA,93023,PO Box 1440,Ojai,CA,93024,805-646-2473,bmiller@laurelsprings.com,Ojai Unified,Mr.,Bernard,Miller,Director,Coeducational,Day Only,K,12,11,17,18,29,40,75,98,144,198,211,278,342,265,0,0,1726,Yes,234,0,77,3,48,No,No,No,No,Non-religious,,Ms.,Marilyn,Mosley-Gordanier,Executive Director,302 West El Paseo Road,Ojai,CA,93023,marilyn@laurelsprings.com,Mr.,Travis,Watkins,302 West El Paseo Road,Ojai,CA,93023,travis@laurelsprings.com
91609,Ventura,56726526200646,LearningSuccess (tm) Institute,353 Sanjon Road,Ventura,CA,93001,,,,,805-648-1739,info@learningsuccesscoach.com,Ventura Unified,Ms.,Mariaemma,"Willis, M.S.",Administrator,Coeducational,Day Only,2,12,0,0,3,1,5,1,5,8,4,9,9,9,13,0,0,67,Yes,11,0,4,1,2,No,No,No,No,Non-religious,,Ms.,Victoria,Hodson,Director,353 Sanjon Road,Ventura,CA,93001,v@learningsuccesscoach.com,Ms.,Mariaemma,Willis M.S.,353 Sanjon Road,Ventura,CA,93001,m@learningsuccesscoach.com
95667,Ventura,56737597097280,Liberty Christian Academy,1626 Valley High Avenue,Thousand Oaks,CA,91362,,,,,805-870-5110,mail@libertyacademy.net,Conejo Valley Unified,Mr.,Timothy,McCarthy,Administrator,Coeducational,Day Only,1,12,0,2,0,1,2,1,1,0,3,1,1,3,3,0,0,18,Yes,3,7,2,3,0,Yes,No,No,Yes,Religious,Not affiliated with any denomination,Mrs.,Jennifer,McCarthy,Principal,1626 Valley High Avenue,Thousand Oaks,CA,91362,jenny1mk@roadrunner.com,Mr.,Timothy,McCarthy,1626 Valley High Avenue,Thousand Oaks,CA,91362,t1mccarthy@verizon.net
88849,Ventura,56724706984355,Linda Vista Adventist Elementary School,5050 Perry Way,Oxnard,CA,93036,,,,,805-647-2220,lindavista1963@aol.com,Mesa Union Elementary,Mrs.,Sharron,Crooms,Principal,Coeducational,Day Only,K,8,5,13,6,7,10,5,7,7,6,0,0,0,0,0,0,66,No,0,4,0,1,6,Yes,No,No,Yes,Religious,Seventh-day Adventists,Mr.,Dennis,Stirewalt,Other,16164 Village 16,Camarillo,CA,93012,,Mrs.,Anna,Cruz,1153 North 7th Street,Oxnard,CA,93041,anared85@yahoo.com
90237,Ventura,56737596999882,Little Oaks Elementary School,101 North Skyline Drive,Thousand Oaks,CA,91361,,,,,805-495-5513,*www.littleoaksschool.com,Conejo Valley Unified,Ms.,Piamor,Jacobe,Administrator,Coeducational,Day Only,K,5,6,11,5,5,4,2,0,0,0,0,0,0,0,0,0,33,No,0,4,10,1,1,No,No,Yes,Yes,Religious,Calvary Chapel,Ms.,Piamor,Jacobe,Administrator,101 North Skyline Drive,Thousand Oaks,CA,91361,piamorjacobe@littleoaksschool.com,Ms.,Piamor,Jacobe,101 North Skyline Drive,Thousand Oaks,CA,91361,piamorjacobe@littleoaksschool.com
87782,Ventura,56737597098247,Malibu Cove Private,860 Hampshire Road,Westlake Village,CA,91361,PO Box 1014,Thousand Oaks,CA,91358,805-267-4818,admissions@seascapecenter.com,Conejo Valley Unified,Ms.,Joanne,Alfonso,Administrator,Coeducational,Day Only,K,12,5,9,8,10,8,7,9,15,12,16,13,10,6,0,0,128,Yes,10,10,5,4,6,No,No,No,No,Non-religious,,Ms.,Christine,Adams,Other,PO Box 1014,Thousand Oaks,CA,91358,admissions@seascapecenter.com,Ms.,Joanne,Alfonso,PO Box 1014,Thousand Oaks,CA,91358,admissions@seascapecenter.com
89500,Ventura,56724626988125,Mary Law Private School,2929 Albany Drive,Oxnard,CA,93033,,,,,805-483-7930,,Hueneme Elementary,Mr.,Edward,Perera,Administrator,Coeducational,Day Only,K,6,28,22,29,14,15,12,16,0,0,0,0,0,0,0,0,136,No,0,6,2,1,2,No,No,No,No,Non-religious,,Mr.,Edward,Perera,Administrator,2929 Albany Drive,Oxnard,CA,93033,perera@usa.com,Mr.,Edward,Perera,2929 Albany Drive,Oxnard,CA,93033,
86793,Ventura,56725206984363,Monica Ros School,783 McNell Road,Ojai,CA,93023,,,,,805-646-8184,office@monicaros.org,Ojai Unified,Mr.,Susan,Hardenbergh,Director,Coeducational,Day Only,K,3,19,14,15,13,0,0,0,0,0,0,0,0,0,0,0,61,No,0,5,5,5,6,Yes,No,No,Yes,Non-religious,,Mr.,James,Finch,Other,783 McNell Road,Ojai,CA,93023,shardenbergh@monicaros.org,Mrs.,Isabel,Coleman,783 McNell Road,Ojai,CA,93023,office@monicaros.org
90752,Ventura,56725206961452,Montessori of Ojai,806 West Baldwin Road,Ojai,CA,93023,,,,,805-649-2525,mso@montessorischoolofojai.org,Ojai Unified,Ms.,Janet,Lindquist-Lang,Director,Coeducational,Day Only,K,8,8,3,3,4,2,2,3,4,0,0,0,0,0,0,0,29,No,0,3,4,1,2,Yes,No,No,Yes,Non-religious,,Ms.,Janet,Lindquist-Lang,Director,806 West Baldwin Road,Ojai,CA,93023,,Ms.,Tiffany,Gould,806 West Baldwin Road,Ojai,CA,93023,mso@montessorischoolofojai.org
90641,Ventura,56737597099765,"Montessori One, Inc.",620 Triunfo Canyon Road,Westlake Village,CA,91361,,,,,805-777-8833,montessorione@verizon.net,Conejo Valley Unified,Mrs.,Elizabeth,Nicely,Administrator,Coeducational,Day Only,K,K,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,No,0,2,0,1,0,No,No,No,No,Non-religious,,Mrs.,Cordelia,Silva,Director,620 Triunfo Canyon Road,Westlake Village,CA,91361,,Mrs.,Elizabeth,Nicely,620 Triunfo Canyon Road,Westlake Village,CA,91361,montessorione@verizon.net
93788,Ventura,56725207097652,Mother of Divine Grace,"407B Bryant Circle, Suite 1",Ojai,CA,93023,PO Box 1810,Ojai,CA,93024,805-646-5818,businessdirector@motherofdivinegrace.org,Ojai Unified,Mr.,Steven,Hayden,Administrator,Coeducational,Day Only,K,12,21,34,31,37,33,41,33,49,35,41,42,33,29,0,0,459,Yes,40,78,83,7,12,No,No,No,No,Religious,Roman Catholic,Mrs.,Laura,Berquist,Director,"407B Bryant Circle, Suite 1",Ojai,CA,93023,lmb@jetlink.net,Miss,Anne,Hellerman,"407B Bryant Circle, Suite 1",Ojai,CA,93023,registrar@motherofdivinegrace.org
92982,Ventura,56725206135461,Mount Carmel School,12185 Grape Hill Road,Ojai,CA,93023,,,,,805-426-5514,ojaicollins@verizon.net,Ojai Unified,Dr.,Sean, Collins,Principal,Coeducational,Day Only,K,12,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,6,Yes,1,1,0,1,0,No,No,No,No,Non-religious,,Dr.,Sean,Collins,Principal,12185 Grape Hill Road,Ojai,CA,93023,sdcojai@gmail.com,Mrs.,Catherine,Collins,12185 Grape Hill Road,Ojai,CA,93023,ojaicollins@verizon.net
95754,Ventura,56737596941694,Newbury Park Adventist Academy,180 Academy Drive,Newbury Park,CA,91320,,,,,805-498-2191,dcarlson@npaa.info,Conejo Valley Unified,Dr.,Harold,Crook,Principal,Coeducational,Both,9,12,0,0,0,0,0,0,0,0,0,24,41,55,53,0,0,173,Yes,55,12,1,4,4,Yes,Yes,Yes,Yes,Religious,Seventh-day Adventists,Mr.,Harley,Peterson,Other,180 Academy Drive,Newbury Park,CA,91320,crooknpaa@msn.com,Mrs.,Mary,Hardin,180 Academy Drive,Newbury Park,CA,91320,maryhardin@aol.com
92097,Ventura,56725206996482,Oak Grove,220 West Lomita Avenue,Ojai,CA,93023,,,,,805-646-8236,office@oakgroveschool.com,Ojai Unified,Mrs.,Meredy,Benson Rice,Head of School,Coeducational,Both,K,12,12,13,16,11,16,16,14,6,12,7,15,9,6,0,0,153,Yes,12,16,8,2,21,Yes,No,No,Yes,Non-religious,,Mrs.,Meredy,Benson Rice,Head of School,1401 North Drown,Ojai,CA,93023,meredybensonrice@oakgroveschool.com,Ms.,Sharon,Boley,220 West Lomita Avenue,Ojai,CA,93023,office@oakgroveschool.com
93923,Ventura,56725206941710,Ojai Valley School,723 El Paseo Road,Ojai,CA,93023,,,,,805-646-1423,ovs@ovs.org,Ojai Unified,Mr.,Michael J.,Hall-Mounsey,President,Coeducational,Both,K,12,16,10,17,18,14,17,18,27,36,20,29,23,31,12,0,288,Yes,40,47,6,17,53,Yes,No,No,Yes,Non-religious,,Mrs.,Jean,Torres,Other,510 Country Club Drive,Ojai,CA,93023,torresjm@ovs.org,Mrs.,Jean,Torres,510 Country Club Drive,Ojai,CA,93023,torresjm@ovs.org
95152,Ventura,56725386965768,Our Lady of Guadalupe Elementary,530 North Juanita Avenue,Oxnard,CA,93030,,,,,805-483-5116,scanlon@guadalupeschool.com,Oxnard Elementary,Mrs.,Siobhain,O'Reilly-Hill,Principal,Coeducational,Day Only,K,8,29,36,33,31,30,30,36,35,33,0,0,0,0,0,0,293,No,0,9,0,2,10,Yes,No,No,Yes,Religious,Roman Catholic,Miss,Brenna,Scanlon,Principal,530 North Juanita Avenue,Oxnard,CA,93030,scanlon@guadalupeschool.com,Mrs.,Myrna,Aguerila,530 North Juanita Avenue,Oxnard,CA,93030,scanlon@guadalupeschool.com
90688,Ventura,56726526984389,Our Lady of the Assumption,3169 Telegraph Rd,Ventura,CA,93003,,,,,805-642-7198,pgroff@olaventura.org,Ventura Unified,Mrs.,Pat,Groff,Principal,Coeducational,Day Only,K,8,28,32,32,28,34,29,32,33,31,0,0,0,0,0,0,279,No,0,10,4,1,7,Yes,No,No,Yes,Religious,Roman Catholic,Mrs.,Pat,Groff,Principal,3169 Telegraph Rd,Ventura,CA,93003,pgroff@olaventura.org,Mrs.,Gina,Ravenscroft,3169 Telegraph Road,Ventura,CA,93003,gina@olaventura.org
91439,Ventura,56737596203939,Passageway,1153 Lawrence Drive,Newbury Park,CA,91320,,,,,805-375-4950,passagewayschool1@yahoo.com,Conejo Valley Unified,Ms.,Shirley,Juels,Administrator,Coeducational,Day Only,K,12,0,0,0,0,1,0,0,4,7,5,3,4,18,0,0,42,Yes,0,5,0,1,25,Yes,No,No,Yes,Non-religious,,Mr.,Jerry,Hansen,Principal,1153 Lawrence Drive,Newbury Park,ca,91320,passagewayschool1@yahoo.com,Mrs.,Diana,Adame,1153 Lawrence Drive,Newbury Park,ca,91320,passagewayschool_diana@yahoo.com
87579,Ventura,56737596137939,Peace Montessori,3415 Erbes Road,Thousand Oaks,CA,91362,3415 Erbes Road,Thousand Oaks,CA,91362,805-241-0800,nerissaj@yahoo.com,Conejo Valley Unified,Mrs.,Sonya,McCormick,Administrator,Coeducational,Day Only,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,23,No,0,2,1,0,0,Yes,Yes,Yes,Yes,Non-religious,,Mrs.,Nerissa,Velten,President,3415 Erbes Road,Thousand Oaks,CA,91362,nerissaj@yahoo.com,Mrs.,Sonya,McCormick,3415 Erbes Road,Thousand Oaks,CA,91362,nerissaj@yahoo.com
98483,Ventura,56725616958722,Peppermint Junction,2150 East Gonzales Road,Oxnard,CA,93036,,,,,805-988-6065,braxtonl@earthlink.net,Rio Elementary,Ms.,Lynn,Young,Executive Director,Coeducational,Day Only,K,3,19,11,4,1,0,0,0,0,0,0,0,0,0,0,0,35,No,0,2,0,1,1,No,No,No,No,Non-religious,,Mr.,Jason,Young,Principal,215 East Gonzales Road,Oxnard,CA,93036,peppermintjunction@sbcglobal.net,Mr.,Jason,Young,2150 East Gonzales Road,Oxnard,CA,93036,peppermintjunction@sbcglobal.net.net
98288,Ventura,56726037071830,Phoenix Ranch School,1845 Oak Road Street,Simi Valley,CA,93063,,,,,805-526-0136,*www.phoenixranch.org,Simi Valley Unified,Mrs.,Frances,Alascano,Executive Director,Coeducational,Day Only,K,8,26,23,36,22,20,26,9,14,10,0,0,0,0,0,0,186,No,0,16,0,2,7,No,No,No,No,Non-religious,,Mrs.,Amy,Brown,Principal,1845 Oak Road,Simi Valley,CA,93065,abrown@phoenixranch.org,Ms.,Teri,Allen,1845 Oak Road Road,Simi Valley,CA,93065,tallen1022@yahoo.com
86801,Ventura,56737596908966,Pinecrest,449 Wilbur Road,Thousand Oaks,CA,91360,,,,,805-497-8533,rpetersen@pinecrestschools.com,Conejo Valley Unified,Ms.,Richele,Petersen,Director,Coeducational,Day Only,K,6,47,43,37,20,29,22,9,0,0,0,0,0,0,0,0,207,No,0,23,1,2,39,No,No,No,No,,,Ms.,Jeri Dye,Lynch,President,15244 Magnolia Boulevard,Sherman Oaks,CA,91403,dye2tri@yahoo.com,Ms.,Richele,Petersen,449 Wilbur Road,Thousand Oaks,CA,91360,rpetersen@pinecrestschools.com
88645,Ventura,56726036904155,Pinecrest Schools,4974 Cochran Avenue,Simi Valley,CA,93063,,,,,805-527-7764,dadams@pinecrestschools.com,Simi Valley Unified,Mrs.,Debra,Adams,Director,Coeducational,Day Only,K,8,27,18,20,16,11,21,12,17,15,0,0,0,0,0,0,157,No,0,16,1,2,32,No,No,No,No,Non-religious,,Ms.,Jeri Dye,Lynch,President,15244 Magnolia Boulevard,Sherman Oaks,CA,91403,dye2tri@yahoo.com,Mrs.,Debra,Adams,4974 Cochran Avenue,Simi Valley,CA,93063,dadams@pinecrestschools.com
86842,Ventura,56739407101363,Pinecrest Schools - Moorpark,14100 Peach Hill Road,Moorpark,CA,93021,,,,,805-529-3255,acauthron@pinecrestschools.com,Moorpark Unified,Mrs.,April,Cauthron,Director,Coeducational,Day Only,K,5,45,31,39,28,11,22,0,0,0,0,0,0,0,0,0,176,No,0,17,1,2,32,No,No,No,No,Non-religious,,Ms.,Jeri Dye,Lynch,President,15244 Magnolia Boulevard,Sherman Oaks,CA,91403,dye2tri@yahoo.com,Mrs.,April,Cauthron,14100 Peach Hill Road,Moorpark,CA,93021,acauthron@pinecrestschools.com
87483,Ventura,56725537079486,Pleasant Valley Christian,1101 Ponderosa Drive,Camarillo,CA,93010,,,,,805-383-2672,office@pvcschool.org,Pleasant Valley,Mrs.,Susan,Wilson,Principal,Coeducational,Day Only,K,8,20,25,22,14,29,26,26,32,23,0,0,0,0,0,0,217,No,0,11,4,1,7,Yes,No,No,Yes,Religious,Not affiliated with any denomination,Mrs.,Susan,Wilson,Principal,1101 East Ponderosa Drive,Camarillo,CA,93010,,Mrs.,Rena,Kelley,1101 East Ponderosa Drive,Camarillo,CA,93010,rkelley@pvcschool.org
87302,Ventura,56726526912414,Sacred Heart,10770 Henderson Road,Ventura,CA,93004,,,,,805-647-6174,office@sacredheartschoolventura.org,Ventura Unified,Mrs.,Christine,Benner,Principal,Coeducational,Day Only,K,8,21,25,29,21,24,19,22,21,27,0,0,0,0,0,0,209,No,0,9,2,1,15,Yes,No,No,Yes,Religious,Roman Catholic,Mrs.,Christine,Benner,Principal,10770 Henderson Road,Ventura,CA,93004,principal@sacredheartschoolventura.org,Mrs.,Christine,Benner,10770 Henderson Road,Ventura,CA,93004,principal@sacredheartschoolventura.org
95702,Ventura,56725386965859,Santa Clara Elementary,324 South E Street,Oxnard,CA,93030-5880,,,,,805-483-6935,scesprin@santaclaraparish.org,Oxnard Elementary,Mrs.,Dotty,Massa,Principal,Coeducational,Day Only,K,8,18,25,19,24,19,30,19,32,23,0,0,0,0,0,0,209,No,0,10,2,1,2,Yes,No,No,Yes,Religious,Roman Catholic,Fr.,Jon,Majarucon,Other,323 South E Street,Oxnard,CA,93030,FRJon@santaclaraparish.org,Mrs.,Dotty,Massa,324 South E Street,Oxnard,CA,93030,
97389,Ventura,56725466941728,Santa Clara High School,2121 Saviers Road,Oxnard,CA,93033,,,,,805-483-9502,oreilly-hill@santaclarahighschool.com,Oxnard Union High,Mrs.,Siobhain,O'Reilly-Hill,Principal,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,87,95,87,97,0,0,366,Yes,106,18,3,3,11,Yes,No,No,Yes,Religious,Roman Catholic,Mrs.,Siobhain,O'Reilly-Hill,Principal,2121 Saviers Road,Oxnard,CA,93033,oreilly-hill@santaclarahighschool.com,Ms.,Lourdes,Cortez,2121 Saviers Road,Oxnard,CA,93030,cortez@santaclarahighschool.com
91283,Ventura,56726036984454,Simi Valley Adventist School,1636 Sinaloa Road,Simi Valley,CA,93065,,,,,805-583-1866,svas1636@yahoo.com,Simi Valley Unified,Mr.,Timothy,Kripps,Principal,Coeducational,Day Only,K,8,5,4,4,1,2,3,1,2,3,0,0,0,0,0,0,25,No,0,2,1,0,1,Yes,No,No,Yes,Religious,Seventh-day Adventists,Mr.,Timothy,Kripps,Principal,1653 East Jefferson Way,Simi Valley,CA,93065,,Mrs.,Beverly,Benson,2386 Townsgate Road,Westlake,CA,91361,
86981,Ventura,56725386984413,St. Anthony's Elementary,2421 South C Street,Oxnard,CA,93033,,,,,805-487-5317,deaconhenry@sasoxnard.org,Oxnard Elementary,Fr.,Sang,Tran,Administrator,Coeducational,Day Only,K,8,10,13,15,16,23,19,15,17,16,0,0,0,0,0,0,144,No,0,9,2,1,2,Yes,No,No,Yes,Religious,Roman Catholic,Mr.,Henry,Barajas,Principal,2421 South C Street,Oxnard,CA,93033,deaconhenry@sasoxnard.org,Mrs.,Shawn,Cottam,2421 South C Street,Oxnard,CA,93033,office@sasoxnard.org
91641,Ventura,56726527087968,St. Augustine Academy,130 South Wells Road,Ventura,CA,93004,PO Box 4506,Ventura,CA,93007,805-672-0411,staugacad@juno.com,Ventura Unified,Mr.,Michael,Van Hecke,Headmaster,Coeducational,Day Only,K,12,5,6,6,6,7,8,12,10,14,13,16,15,13,0,0,131,Yes,18,7,11,1,1,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Mrs.,Louise,Warnert,President,938 Jade Drive,Ventura,CA,93004,dlwarnert1@juno.com,Miss,Nancy,Louis,130 South Wells Road,Ventura,CA,93004,staugacad@juno.com
93107,Ventura,56726526941918,St. Bonaventure High School,3167 Telegraph Road,Ventura,CA,93003,,,,,805-648-6836,office@saintbonaventure.com,Ventura Unified,Mr.,Marc,Groff,Principal,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,146,132,138,146,0,0,562,Yes,142,26,8,5,7,Yes,No,No,Yes,Religious,Roman Catholic,Mrs.,Christina,Castro,Administrator,3167 Telegraph Road,Ventura,CA,93003,tcastro@saintbonaventure.com,Mrs.,Christina,Castro,3167 Telegraph Road,Ventura,CA,93003,tcastro@saintbonaventure.com
87419,Ventura,56725386965792,St. John's Lutheran,1500 North C Street,Oxnard,CA,93030,,,,,805-983-0330,,Oxnard Elementary,Mrs.,Beverly,Beyer,Principal,Coeducational,Day Only,K,8,14,16,16,18,23,18,19,31,22,0,0,0,0,0,0,177,No,0,10,0,1,2,Yes,No,No,Yes,Religious,Lutheran,Mrs.,Beverly,Beyer,Principal,1820 Holly Avenue,Oxnard,CA,93036,bbeyer@stjohnsoxnard.com,Mrs.,Vivain,Moore,1310 Indigo Place,Oxnard,CA,93036,vmoore@stjohnsoxnard.com
87233,Ventura,56725536965800,St. Mary Magdalen,600 Temple Avenue,Camarillo,CA,93010-6649,2534 Ventura Boulevard,Camarillo,CA,93010,805-482-2611,principal@smmschool.net,Pleasant Valley,Mrs.,Laura,Tellez,Principal,Coeducational,Day Only,K,8,23,31,24,29,11,25,22,22,27,0,0,0,0,0,0,214,No,0,11,2,2,9,Yes,No,No,Yes,Religious,Roman Catholic,Mrs.,Laura,Tellez,Principal,2209 North Via Del Suelo,Camarillo,CA,93010,principal@smmschool.net,Ms.,Bonnie,Rossi,5363 East Cherry Ridge,Camarillo,CA,93012,brossi@smmschool.net
90700,Ventura,56725207103781,St. Monica's School,214 Fairview Road,Ojai,CA,93023,,,,,805-640-1920,,Ojai Unified,Mrs.,Catherine,Short,Principal,Coeducational,Day Only,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,7,No,1,1,1,0,0,No,No,No,No,Religious,Roman Catholic,Mrs.,Catherine,Short,Principal,214 Fairview Road,Ojai,CA,93023,,Mrs.,Catherine,Short,214 Fairview Road,Ojai,CA,93023,
93155,Ventura,56737596965818,St. Paschal Baylon Elementary,154 East Janss Road,Thousand Oaks,CA,91360,,,,,805-495-9340,school@stpaschal.org,Conejo Valley Unified,Mrs.,Suzanne,Duffy,Principal,Coeducational,Day Only,K,8,27,36,40,39,42,42,39,41,36,0,0,0,0,0,0,342,No,0,14,4,1,17,Yes,No,No,Yes,Religious,Roman Catholic,Fr.,Dave,Heney,Other,155 East Janss Road,Thousand Oaks,CA,91360,daveheney@stpaschal.org,Mrs.,Claudia,Jimenez,3424 Wilshire Boulevard,Los Angeles,CA,90010,csjimenez@la-archdiocese.org
95737,Ventura,56737596984421,St. Patrick's Episcopal Day,1 Church Road,Thousand Oaks,CA,91362,,,,,805-497-1416,edoyle@stpatricksdayschool.org,Conejo Valley Unified,Mrs.,Eileen,Doyle,Head of School,Coeducational,Day Only,K,6,20,15,22,12,24,18,13,0,0,0,0,0,0,0,0,124,No,0,7,5,3,6,Yes,Yes,No,Yes,Religious,Episcopal,Mrs.,Eileen,Doyle,Head of School,1 Church Road,Thousand Oaks,CA,91362,edoyle@stpatricksschool.org,Mrs.,Eileen,Doyle,1 Church Road,Thousand Oaks,CA,91362,edoyle@stpatricksschool.org
90809,Ventura,56726036139406,St. Peter Claver Preschool & Kindergarten,5670 Cochran Street,Simi  Valley,CA,93063,,,,,805-526-2244,kcolvin@stpeterclaverschool.org,Simi Valley Unified,Ms.,Katelyn,Colvin,Principal,Coeducational,Day Only,K,K,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,No,0,1,3,1,6,Yes,No,No,Yes,Religious,Roman Catholic,Ms.,Katelyn,Colvin,Principal,5670 Cochran Street,Simi Valley,CA,93063,kcolvin@stpeterclaverschool.org,Ms.,Katelyn,Colvin,5670 Cochran Street,Simi Valley,CA,93063,kcolvin@stpeterclaverschool.org
92252,Ventura,56726036965826,St. Rose of Lima Elementary,1325 Royal Avenue,Simi Valley,CA,93065,,,,,805-526-5304,johnsanders@strosesv.com,Simi Valley Unified,Mr.,John,Sanders,Principal,Coeducational,Day Only,1,8,0,22,15,32,23,29,34,52,22,0,0,0,0,0,0,229,No,0,9,5,1,6,Yes,No,No,Yes,Religious,Roman Catholic,Mr.,John,Sanders,Principal,1325 Royal Avenue,Simi Valley,CA,93065,johnsanders@strosesv.com,Mr.,John,Sanders,1325 Royal Avenue,Simi Valley,CA,93065,johnsanders@strosesv.com
94768,Ventura,56725877055809,St. Sebastian,325 East Santa Barbara Street,Santa Paula,CA,93060,,,,,805-525-1575,stsebastians@earthlink.net,Santa Paula Elementary,Mrs.,Ninette,Reyes,Principal,Coeducational,Day Only,K,8,14,10,12,17,16,12,24,12,12,0,0,0,0,0,0,129,No,0,6,0,1,3,Yes,No,No,Yes,Religious,Roman Catholic,Mrs.,Ninette,Reyes,Principal,325 East Santa Barbara Street,Santa Paula,CA,93060,NMReyes@la-archdiocese.org,Mrs.,Ninette,Reyes,325 East Santa Barbara Street,Santa Paula,CA,93060,NMReyes@la-archdiocese.org
98289,Ventura,56726036936009,Stoneridge Preparatory,1625 Tierra Rejada Road,Simi Valley,CA,93065,,,,,805-581-9110,email@stoneridgepreparatory.com,Simi Valley Unified,Mrs.,Maria,Arnold,Executive Director,Coeducational,Day Only,6,12,0,0,0,0,0,0,0,0,0,1,2,3,12,0,0,18,No,12,3,3,3,2,No,No,No,No,Non-religious,,Mrs.,Maria,Arnold,Director,1625 Tierra Rejada Road,Simi Valley,CA,93065,,Mrs.,Maria,Arnold,1625 Tierra Rejada Road,Simi Valley,CA,93065,Stoneridgeprep@aol.com
98888,Ventura,56725206941751,"Thacher School, The",5025 Thacher Road,Ojai,CA,93023,,,,,805-646-4377,mmulligan@thacher.org,Ojai Unified,Ms.,Jane,McCarthy,Director,Coeducational,Both,9,12,0,0,0,0,0,0,0,0,0,61,69,61,59,0,0,250,Yes,0,28,8,14,46,Yes,No,No,Yes,Non-religious,,Mr.,Michael,Mulligan,Head of School,5025 Thacher Road,Ojai,CA,93023,mmulligan@thacher.org,Ms.,Mary,Loney,5025 Thacher Road,Ojai,CA,93023,mloney@thacher.org
