"California Department of Education, Title II Leadership Office",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2011-12 Private School Affidavit Data - Schools with Enrollment of Six or More Students (August 1, 2012)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Affidavit ID,County,CDS Code,School ,Street,City,State,Zip,ZipPlus4,Mailing Street,Mailing City,Mailing State,Mailing Zip,Mailing ZipPlus4,Telephone,Email ,Email2,Public District,Site Administrator Salutation,Site Administrator First Name,Site Administrator Last Name,Site Administrator Title,School Type,School Accommodations,Low Grade,High Grade,Kindergarten Enrollment,Grade 1 Enrollment,Grade 2 Enrollment,Grade 3 Enrollment,Grade 4 Enrollment,Grade 5 Enrollment,Grade 6 Enrollment,Grade 7 Enrollment,Grade 8 Enrollment,Grade 9 Enrollment,Grade 10 Enrollment,Grade 11 Enrollment,Grade 12 Enrollment,Ungraded Elementary Enrollmnet,Ungraded Secondary Enrollment,Total Enrollment,Diploma Offered,Graduates 2011,Full Time Teachers,Part Time Teachers,Administrative Staff,Other Staff,Offers Special Education,Tax Exempt 501,Tax Exempt 23701,Tax Exempt 214,Tax Exempt,Religious Classification,Religious Denomination,Director/Principal Officer Salutation,Director/Principal Officer First Name,Director/Principal Officer Last Name,Director/Principal Officer Title,Director/Principal Officer Street,Director/Principal Officer City,Director/Principal Officer State,Director/Principal Officer Zip,Director/Principal Officer ZipPlus4,Director/Principal Officer Email,Custodian of Records Salutation,Custodian of Records First Name,Custodian of Records Last Name,Custodian of Records Street,Custodian of Records City,Custodian of Records State,Custodian of Records Zip,Custodian of Records ZipPlus4,Custodian of Records Email
114470,San Diego,37682967087646,Regina Caeli Academy,14382 Camitas Street,Poway,CA,92064,,,,CA,,,858-679-2101,mcbru@sbcglobal.net,,Poway Unified,,Michele,Bru,Administrator,Coeducational,Day Only,K,12,4,3,5,6,5,5,7,1,2,3,1,3,5,0,0,50,Yes,4,21,,1,,No,No,No,No,No,Religious,CATH,,Michele,Bru,Director,14382 Camitas Street,Poway,CA,92064,,mcbru@sbcglobal.net,,Michele,Bru,14382 Camitas Street,Poway,CA,92064,,mcbru@sbcglobal.net
108303,San Diego,37683386142822,Renaissance Village Academy,"9988 Hibert Street, Suite 301",San Diego,CA,92131,2480,,,CA,,,858-564-9622,director@rva.us.com,info@rva.us.com,San Diego Unified,Mrs.,Nancy,Retter,Director,Coeducational,Day Only,3,9,0,0,0,1,1,0,0,0,3,2,0,0,0,0,0,7,No,0,1,1,0,0,No,No,No,No,No,Non-religious,,Mrs.,Nancy,Retter,Director,"9988 Hibert Street, Suite 301",San Diego,CA,92131,2480,director@rva.us.com,Mrs.,Nancy,Retter,"9988 Hibert Street, Suite 301",San Diego,CA,92131,2480,director@rva.us.com
111474,San Diego,37680806913800,Rhoades School,141 South Rancho Santa Fe Road,Encinitas,CA,92024,,,,CA,,,760-436-1102,jlee@rhoadesschool.com,,Encinitas Union Elementary,Mrs.,Julie,Lee,Head of School,Coeducational,Day Only,K,8,36,38,40,41,36,38,29,35,7,0,0,0,0,0,0,300,No,0,21,8,8,2,No,No,No,No,No,Non-religious,,Mrs.,julie,Lee,Head of School,141 South Rancho Santa Fe Road,Encinitas,CA,92024,,jlee@rhoadesschool.com,Mrs.,Julie,Lee,141 South Rancho Santa Fe Road,Encinitas,CA,92024,,jlee@rhoadesschool.com
105044,San Diego,37683386975668,Sacred Heart Academy,4895 Saratoga Avenue,San Diego,CA,92107,,,,CA,,,619-222-7252,shaob@cox.net,,San Diego Unified,Mr.,Jeff,Saavedra,Principal,Coeducational,Day Only,K,8,20,13,10,16,12,15,20,25,11,0,0,0,0,0,0,142,No,0,10,5,1,2,No,Yes,No,No,Yes,Religious,CATH,Mr.,Jeff,Saavedra,Principal,4895 Saratoga Avenue,San Diego,CA,92107,,shaob@cox.net,Mrs.,Rosalie,Covey,4895 Saratoga Avenue,San Diego,CA,92107,,
104992,San Diego,37680316975650,Sacred Heart Parish School,706 C Avenue,Coronado,CA,92118,,,,CA,,,619-437-4431,pharris@sacredheartcor.org,slaaperi@diocese-sdiego.org,Coronado Unified,Fr.,Michael,Murphy,Superintendent,Coeducational,Day Only,K,8,23,29,32,25,27,26,24,29,26,0,0,0,0,0,0,241,No,0,9,7,1,13,No,Yes,Yes,Yes,Yes,Religious,CATH,Mr.,Peter,Harris,Principal,706 C Avenue,Coronado,CA,92118,,pharris@sacredheartcor.org,Mr.,Peter,Harris,706 C Avenue,Coronado,CA,92118,,pharris@sacredheartcor.org
103754,San Diego,37682056975742,Saint John of the Cross Catholic School,8175 Lemon Grove Way,Lemon Grove,CA,91945,,,,CA,,,619-466-8624,smarilup@stjohncross.org,equinones@stjohncross.org,Lemon Grove Elementary,Fr.,Peter,Navarra,Superintendent,Coeducational,Day Only,K,8,48,53,66,65,54,58,52,70,59,0,0,0,0,0,0,525,No,0,24,3,2,22,No,Yes,No,No,Yes,Religious,CATH,Sr.,Marilupe,Mier Y Teran,Principal,8171 Lemon Grove Way,Lemon Grove,CA,91945,,smarilup@stjohncross.org,Sr.,Marilupe,Mier Y Teran,8171 Lemon Grove Way,Lemon Grove,CA,91945,,smarilup@stjohncross.org
108060,San Diego,37680806140081,Saint John the Evangelist,1003 Encinitas Boulevard,Encinitas,CA,92024,,,,CA,,,760-944-8227,office@saintjohnschool.com,slaaperi@diocese-sdiego.org,Encinitas Union Elementary,Fr.,Brian,Corcoran,Other,Coeducational,Day Only,K,8,39,53,45,60,57,55,57,52,44,0,0,0,0,0,0,462,No,0,22,3,2,21,No,Yes,Yes,Yes,Yes,Religious,CATH,Mr.,Daniel,Schuh,Principal,1003 Encinitas Boulevard,Encinitas,CA,92024,,dschuh@saintjohnschool.com,Mr.,Daniel,Schuh,1003 Encinitas Boulevard,Encinitas,CA,92024,,dschuh@saintjohnschool.com
110542,San Diego,37737917090244,Saint Joseph Academy,500 Las Flores Drive,San Marcos,CA,92078,,,,CA,,,760-305-8505,office@saintjosephacademy.org,,San Marcos Unified,Mr.,Michael,Dominguez,Principal,Coeducational,Day Only,K,12,21,25,26,25,23,19,27,28,20,13,14,19,13,0,0,273,No,18,16,2,2,2,No,Yes,No,No,Yes,Religious,CATH,Mr.,Michael,Dominguez,Principal,500 Las Flores Drive,San Marcos,CA,92078,,mdominguez@saintjosephacademy.org,Mrs.,Eileen,Schafer,500 Las Flores Drive,San Marcos,CA,92078,,eschafer@saintjosephacademy.org
105493,San Diego,37683387093966,Sam and Rose Stein Education Center,6145 Decena Drive,San Diego,CA,92120,,,,CA,,,619-281-5511,jrichards@vistahill.org,carmstrong@vistahill.org,San Diego Unified,Ms.,Cheryl,Armstrong,Administrator,Coeducational,Day Only,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,No,0,2,0,2,35,Yes,Yes,No,No,Yes,Non-religious,,Dr.,Joan Elicker,Richards,Director,6145 Decena Drive,San Diego,CA,92120,,jrichards@vistahill.org,Dr.,Joan Elicker,Richards,6145 Decena Drive,San Diego,CA,92120,,jrichards@vistahill.og
105676,San Diego,37683386997969,Sam and Rose Stein Education Center,6145 Decena Drive,San Diego,CA,92120,,,,CA,,,619-281-5511,jrichards@vistahill.org,wfalkenhan@vistahill.org,San Diego Unified,Dr.,Joan Elicker,Richards,Director,Coeducational,Day Only,K,12,0,0,0,0,0,0,0,0,0,0,0,0,0,22,91,113,No,0,11,3,1,100,Yes,Yes,No,No,Yes,Non-religious,,Dr.,Joan Elicker,Richards,Director,6145 Decena Drive,San Diego,CA,92120,,jrichards@vistahill.org,Dr.,Joan Elicker,Richards,6145 Decena Drive,San Diego,CA,92120,,jrichards@vistahill.org
109889,San Diego,37682216939326,San Diego Academy,2800 East Fourth Street,National City,CA,91950,,,,CA,,,619-267-9550,school@sdacademy.com,,National Elementary,Mr.,Winston,Morgan,Principal,Coeducational,Day Only,K,12,17,19,19,20,22,25,21,22,29,39,23,38,20,0,0,314,Yes,27,17,3,3,8,No,Yes,Yes,Yes,Yes,Religious,SDA,Mr.,Donald,Dudley,Superintendent,11330 Pierce Street,Riverside,CA,92505,,Donald.Dudley@seccsda.org,Mrs.,Rachael,Gil,11330 Pierce Street,Riverside,CA,92505,,Rachael.Gil@seccsda.org
108116,San Diego,37681976142806,San Diego Bible Heritage School,9407 Jericho Road,La Mesa,CA,91942,,,,CA,,,619-667-9119,,,La Mesa-Spring Valley,Rev.,Cesar,Martinez,Director,Coeducational,Day Only,1,12,0,0,2,1,0,1,0,1,0,2,0,0,0,0,0,7,Yes,0,2,0,1,0,No,No,No,No,No,Religious,Other,Rev.,Cesar,Martinez,President,9407 Jericho Road,"La Mesa,",CA,91942,,,Mrs.,Eileen,Martinez,9052A Rosedale Drive,Spring Valley,CA,91977,,
109343,San Diego,37683387093115,San Diego Center for Children Academy,3002 Armstrong Street,San Diego,CA,92111,,,,CA,,,858-569-2166,nmacnamara@centerforchildren.org,cgordon@centerforchildren.org,San Diego Unified,Ms.,Nancy,Macnamara,Principal,Coeducational,Day Only,K,12,0,1,0,2,6,9,4,8,12,5,7,11,6,0,0,71,Yes,1,9,0,2,35,Yes,Yes,Yes,Yes,Yes,Non-religious,,Ms.,Nancy,Macnamara,Principal,3002 Armstrong Street,San Diego,CA,92111,,nmacnamara@centerforchildren.org,Ms.,Christy,Gordon,3002 Armstrong Street,San Diego,CA,92111,,cgordon@centerforchildren.org
105557,San Diego,37683387051360,San Diego French–American School,6550 Soledad Mountain Road,La Jolla,CA,92037,,,,CA,,,858-456-2807,admin@sdfrenchschool.org,headmaster@sdfrenchschool.org,San Diego Unified,Mr.,Christian,Jarlov,Headmaster,Coeducational,Day Only,K,8,32,41,36,30,30,31,13,16,14,0,0,0,0,0,0,243,No,0,22,3,11,5,No,Yes,Yes,No,Yes,Non-religious,,Mr.,Christian,Jarlov,Headmaster,6550 Soledad Mountain Road,La Jolla,CA,92037,,headmaster@sdfrenchschool.org,Miss,Stéphanie,Humbert,6550 Soledad Mountain Road,La Jolla,CA,92037,,admin@sdfrenchschool.org
114872,San Diego,37680566907877,San Diego Jewish Academy,11860 Carmel Creek Road,San Diego,CA,92130,,,,CA,,,858-704-3700,lacheatel@sdja.com,,Del Mar Union Elementary,Mr.,Larry,Acheatel,Executive Director,Coeducational,Day Only,K,12,30,33,33,30,49,49,35,41,52,37,36,51,37,0,0,513,Yes,47,21,25,14,47,Yes,Yes,Yes,Yes,Yes,Religious,JWSH,Mr.,Jeff,Davis,Principal,11860 Carmel Creek Road,San Diego,CA,92130,,jdavis@sdja.com,Mr.,Steve,Kahn,11860 Carmel Creek Road,San Diego,CA,92130,,skahn@sdja.com
107086,San Diego,37682966137335,San Diego Liberal Arts Academy,11255 Redbud Court,San Diego,CA,92127,,,,CA,,,858-775-4012,amylouedwards@gmail.com,,Poway Unified,Mrs.,Amy,Edwards,Director,Coeducational,Day Only,1,12,0,1,2,0,1,2,0,1,2,0,1,0,0,0,0,10,Yes,0,5,0,1,0,No,No,No,No,No,Non-religious,,Mrs.,Amy,Edwards,Director,11255 Redbud Court,San Diego,CA,92127,,amylouedwards@gmail.com,Mrs.,Amy,Edwards,11255 Redbud Court,San Diego,CA,92127,,amylouedwards@gmail.com
103512,San Diego,37680807102098,Sanderling School,1578 South El Camino Real,Encinitas,CA,92024,,,,CA,,,760-635-3747,info@sanderlingschool.org,info@sanderlingschool.org,Encinitas Union Elementary,Mr.,Tim,Connolly,Administrator,Coeducational,Day Only,K,6,19,18,14,7,13,3,15,0,0,0,0,0,0,0,0,89,No,0,4,8,1,4,No,Yes,Yes,Yes,Yes,Non-religious,,Mr.,Tim,Connolly,Administrator,1578 South El Camino Real,Encinitas,CA,92024,,info@sanderlingschool.org,Mrs.,Vanessa,Anderson,1578 South El Camino Real,Encinitas,CA,92024,,info@sanderlingschool.org
114789,San Diego,37683466927883,Santa Fe Christian Schools,838 Academy Drive,Solana Beach,CA,92075,,,,CA,,,858-755-8900,tbennett@sfcs.net,skuptz@sfcs.net,San Dieguito Union High,Dr.,Tom,Bennett,Head of School,Coeducational,Day Only,K,12,40,42,42,37,38,50,69,101,87,110,114,109,85,0,0,924,No,87,70,6,10,53,No,Yes,No,No,Yes,Religious,NA,Mr.,Matt,Hannan,Principal,838 Academy Drive,Solana Beach,CA,92127,,mhannan@sfcs.net,Mrs.,Julie,Brown,838 Academy Drive,Solana Beach,CA,92127,,brown@sfcs.net
108067,San Diego,37681976975908,Santa Sophia Academy,9806 San Juan Street,Spring Valley,CA,91977,,,,CA,,,619-463-0488,ssaklaaperi@hotmail.com,slaaperi@diocese-sdiego.org,La Mesa-Spring Valley,Rev.,Peter,McGuine,Superintendent,Coeducational,Day Only,K,8,19,29,24,25,24,24,27,24,21,0,0,0,0,0,0,217,No,0,10,3,1,7,No,Yes,Yes,Yes,Yes,Religious,CATH,Mrs.,Karen,Laaperi,Principal,2556 Crooked Trail Road,Chula Vista,Ca,91914,,ssaklaaperi@hotmail.com,Mrs.,Karen,Laaperi,2556 Crooked Trail Road,Chula Vista,CA,91914,,ssaklaaperi@hotmail.com
102575,San Diego,37683386975924,School of the Madeleine,1875 Illion Street,San Diego,CA,92110,1314,,,CA,,,619-276-6545,dwittouck@schoolofthemadeleine.com,slaaperi@diocese-sdiego.org,San Diego Unified,Fr.,Steve,McCall,Superintendent,Coeducational,Day Only,K,8,60,50,63,60,62,64,57,62,61,0,0,0,0,0,0,539,No,0,20,9,2,21,No,Yes,Yes,Yes,Yes,Religious,CATH,Mrs.,Donna,Wittouck,Administrator,1875 Illion Street,San Diego,CA,92110,1314,dwittouck@schoolofthemadeleine.com,Mrs.,Donna,Wittouck,1875 Illion Street,San Diego,CA,92110,,dwittouck@schoolofthemadeleine.com
104608,San Diego,37681976925861,Shepherd of the Hills Lutheran,9191 Fletcher Parkway,La Mesa,CA,91942,,,,CA,,,619-469-9443,sothprincipal@hotmail.com,aarondb@hotmail.com,La Mesa-Spring Valley,Rev.,Aaron,Boehm,Other,Coeducational,Day Only,K,8,0,6,1,2,6,6,1,1,5,0,0,0,0,0,0,28,No,0,2,0,1,0,No,Yes,Yes,Yes,Yes,Religious,LUTH,Rev.,Aaron,Boehm,Principal,9130 Southern Road,La Mesa,CA,91942,,sothprincipal@hotmail.com,Rev.,Aaron,Boehm,9130 Southern Road,La Mesa,CA,91942,,sothprincipal@hotmail.com
111042,San Diego,37683617093578,Shepherd School,9832 Bend Street,Santee,CA,92071,,,,CA,,,619-820-5364,jhkrebs@cox.net,,Santee Elementary,Mr.,Jeff,Krebs,Director,Coeducational,Day Only,K,12,1,0,2,0,1,2,1,1,0,1,1,0,0,0,0,10,Yes,0,6,0,6,0,No,No,No,No,No,Religious,NA,Mr.,Jeff,Krebs,Director,9832 Bend Street,Santee,CA,92071,,,Mr.,Jeff,Krebs,9832 Bend Street,Santee,CA,92071,,
102540,San Diego,37683387100852,Sierra Academy of San Diego,"10695 Treena Street, Suite 101",San Diego,CA,92131,,,,CA,,,858-578-5335,kdisano@sierra-school.com,,San Diego Unified,Mrs.,Katy,DiSano,Director,Coeducational,Day Only,K,12,0,2,0,4,0,1,4,2,4,7,6,3,11,0,6,50,Yes,4,6,0,1,18,Yes,No,No,No,No,Non-religious,,Mrs.,Katy,DiSano,Director,"10695 Treena Street, Suite 101",San Diego,CA,92131,,kdisano@sierra-school.com,Mrs.,Donna,Eidler,"10695 Treena Street, Suite 101",San Diego,CA,92131,,deidler@sierra-school.com
111978,San Diego,37683386975890,Soille San Diego Hebrew Day,3630 Afton Road,San Diego,CA,92123,,,,CA,,,858-279-3300,school@hebrewday.org,rabbiweiser@hebrewday.org,San Diego Unified,Rabbi,Simcha,Weiser,Headmaster,Coeducational,Day Only,K,8,40,32,37,32,31,24,21,17,15,0,0,0,0,0,0,249,No,0,15,20,7,6,No,Yes,No,Yes,Yes,Religious,JWSH,Mr.,Todd,Salovey,President,3630 Afton Road,San Diego,CA,92123,,tsalovey@ucsd.edu,Ms.,Estelle,Workman,3630 Afton Road,San Diego,CA,92123,,eworkman@hebrewday.org
105697,San Diego,37680236138150,South Bay Christian Academy,395 D Street,Chula Vista,CA,91910,,,,CA,,,619-585-0600,southbaychristian@sbcglobal.net,,Chula Vista Elementary,Rev.,Devereaux,Lloyd,Principal,Coeducational,Day Only,K,12,2,1,4,0,2,2,0,2,0,1,3,3,3,0,0,23,Yes,1,4,0,3,7,No,Yes,No,No,Yes,Religious,PENT,Rev.,Devereaux,Lloyd,Principal,395 D Street,Chula Vista,CA,91910,1704,southbaychristian@sbcglobal.net,Mrs.,Sarah,Ellwood,395 D Street,Chula Vista,CA,91910,1704,sellwood@perfectpraise.org
105061,San Diego,37683386139455,Southern California Yeshiva High School,3410 Mt. Acadia Boulevard,San Diego,CA,92111,,,,CA,,,858-560-1818,principal@scyhigh.org,,San Diego Unified,Mr.,Sheldon,Wolpoff,Principal,Boys Only,Day Only,9,12,0,0,0,0,0,0,0,0,0,7,6,5,8,0,0,26,Yes,5,5,6,2,2,No,Yes,Yes,No,Yes,Religious,JWSH,Rabbi,Moshe,Adatto,Head of School,3410 Mt. Acadia Boulevard,San Diego,CA,92111,4505,principal@scyhigh.org,Mr.,Sheldon,Wolpoff,3410 Mt. Acadia Boulevard,San Diego,CA,92111,4505,principal@scyhigh.org
114855,San Diego,37680236905194,Southwestern Christian School,482 L Street,Chula Vista,CA,91911,,,,CA,,,619-425-8940,cwatkins@southwesternchristian.com,,Chula Vista Elementary,Mrs.,Chelsey,Watkins,Principal,Coeducational,Day Only,K,8,11,14,16,20,12,15,21,8,11,0,0,0,0,0,0,128,No,0,8,2,1,18,No,Yes,No,No,Yes,Religious,CC,Mrs.,Chelsey,Watkins,Principal,482 L Street,Chula Vista,CA,91911,,cwatkins@southwesternchristian.com,Mrs.,Sylvia,Scott,482 L Street,Chula Vista,CA,91911,,sscott@southwesternchristian.com
101733,San Diego,37683386992994,Springall Academy,6460 Boulder Lake Avenue,San Diego,CA,92119,,,,CA,,,619-460-5090,springall@springall.org,,San Diego Unified,Dr.,Heather,Dierolf,Executive Director,Coeducational,Day Only,1,12,0,0,2,3,4,2,5,2,6,6,9,13,6,0,7,65,Yes,4,6,0,2,22,Yes,No,No,No,No,Non-religious,,Mrs.,Tina,Pivonka,President,6460 Boulder Lake Avenue,San Diego,CA,92119,,springall@springall.org,Dr.,Heather,Dierolf,6460 Boulder Lake Avenue,San Diego,CA,92119,,dierolf@springall.org
107858,San Diego,37683386939409,St. Augustine High School,3266 Nutmeg Street,San Diego,CA,92104,,,,CA,,,619-282-2184,jhorne@sahs.org,,San Diego Unified,Mr.,Edwin,Hearn,President,Boys Only,Day Only,9,12,0,0,0,0,0,0,0,0,0,191,192,181,168,0,0,732,Yes,168,49,4,7,8,No,Yes,No,No,Yes,Religious,CATH,Mr.,James,Horne,Principal,3266 Nutmeg Street,San Diego,CA,92104,,jhorne@sahs.org,Mr.,Thomas,Cudal,3266 Nutmeg Street,San Diego,CA,92104,,tcudal@sahs.org
108584,San Diego,37683386975684,St. Charles Borromeo Academy,2808 Cadiz Street,San Diego,CA,92110,,,,CA,,,619-223-8271,bookkeeper@saintcharlesacademy.com,slaaperi@diocese-sdiego.org,San Diego Unified,Rev.,William,Kernan,Superintendent,Coeducational,Day Only,K,8,17,23,15,15,23,23,20,21,26,0,0,0,0,0,0,183,No,0,10,2,1,7,No,Yes,Yes,Yes,Yes,Religious,CATH,Mr.,Thomas,Mamara,Principal,2808 Cadiz Street,San Diego,CA,92110,,principal@saintcharlesacademy.com,Mr.,Thomas,Mamara,2808 Cadiz Street,San Diego,CA,92110,,principal@saintcharlesacademy.com
109654,San Diego,37683956975692,St. Charles Elementary,929 18th Street,San Diego,CA,92154,1902,,,CA,,,619-423-3701,principal@saintcharlesschool.com,slaaperi@diocese-sdiego.org,South Bay Union Elementary,Fr.,James,Bahash,Administrator,Coeducational,Day Only,K,8,29,14,21,27,26,28,24,34,33,0,0,0,0,0,0,236,No,0,11,3,1,8,No,Yes,Yes,Yes,Yes,Religious,CATH,Mr.,Steve,Stutz,Principal,1386 Hillside Way,El Cajon,CA,92020,,principal@saintcharlesschool.com,Mr.,Steve,Stutz,929 18th Street,San Diego,CA,92154,1902,principal@saintcharlesschool.com
107980,San Diego,37683386975700,St. Columba,3365 Glencolum Drive,San Diego,CA,92123,,,,CA,,,858-279-1882,gcn-stcolsprin@hotmail.com,slaaperi@diocese-sdiego.org,San Diego Unified,Rev.,Mario,Elias,Administrator,Coeducational,Day Only,K,8,25,20,15,16,14,16,18,27,20,0,0,0,0,0,0,171,No,0,9,3,1,2,No,Yes,Yes,Yes,Yes,Religious,CATH,Mrs.,Geraldine,Nau,Principal,3365 Glencolum Drive,San Diego,CA,92123,,gcn-stcolsprin@hotmail.com,Mrs.,Geraldine,Nau,3365 Glencolum Drive,San Diego,CA,92123,,gcn-stcolsprin@hotmail.com
106414,San Diego,37683386975718,St. Didacus Parish School,4630 34th Street,San Diego,CA,92116,,,,CA,,,619-284-8730,stdidacus@juno.com,slaaperi@diocese-sdiego.org,San Diego Unified,Fr.,Michael,Sinor,Superintendent,Coeducational,Day Only,K,8,28,25,23,27,27,23,25,24,33,0,0,0,0,0,0,235,No,0,10,2,2,7,No,Yes,Yes,Yes,Yes,Religious,CATH,Mrs.,Elizabeth,La Costa,Principal,4630 34th Street,San Diego,CA,92116,,stdidacus@juno.com,Mrs.,Elizabeth,La Costa,4630 34th Street,San Diego,CA,92116,,stdidacus@juno.com
110599,San Diego,37684526975726,St. Francis of Assisi,525 West Vista Way,Vista,CA,92083,,,,CA,,,760-630-7960,info@sfs-vista.org,slaaperi@diocese-sdiego.org,Vista Unified,Fr.,Edward,Kaicher,Superintendent,Coeducational,Day Only,K,8,30,22,29,30,30,20,21,23,23,0,0,0,0,0,0,228,No,0,10,2,1,8,No,Yes,No,No,Yes,Religious,CATH,Mr.,Brian,Wheeler,Principal,525 West Vista Way,Vista,Ca,92083,,bwheeler@sfs-vista.org,Mr.,Brian,Wheeler,525 West Vista Way Vista,Vista,CA,92083,,bwheeler@sfs-vista.org
102609,San Diego,37682966138820,St. Gregory the Great Catholic School,15315 Stonebridge Parkway,San Diego,CA,92131,,,,CA,,,858-397-1290,moconnell@stggcs.org,,Poway Unified,Mrs.,Maeve,O'Connell,Principal,Coeducational,Day Only,K,6,28,28,26,19,18,14,11,0,0,0,0,0,0,0,0,144,No,0,8,0,1,6,No,Yes,No,No,Yes,,,Mrs.,Maeve,O'Connell,Principal,15315 Stonebridge Parkway,San Diego,CA,92131,,slaaperi@diocese-sdiego.org,Mrs.,Maeve,O'Connell,15315 Stonebridge Parkway,San Diego,CA,92131,,moconnell@stggcs.org
105412,San Diego,37683876975734,St. James Academy,623 South Nardo Avenue,Solana Beach,CA,92075,,,,CA,,,858-755-1777,kdunn@saintjamesacademy.com,slaaperi@diocese-sdiego.org,Solana Beach Elementary,Fr.,John,Howard,Other,Coeducational,Day Only,K,8,23,27,25,24,25,24,27,30,29,0,0,0,0,0,0,234,No,0,14,5,1,9,No,Yes,Yes,Yes,Yes,Religious,CATH,Mrs.,Kathy,Dunn,Principal,6809 Sand Aster Drive,Carlsbad,CA,92011,,kdunn@saintjamesacademy.com,Mrs.,Kathy,Dunn,623 South Nardo Avenue,Solana Beach,CA,92075,,kdunn@saintjamesacademy.com
108843,San Diego,37679916975767,St. Kieran Catholic School,1347 Camillo Way,El Cajon,CA,92021,,,,CA,,,619-588-6398,office@saintkierancatholicschool.org,slaaperi@diocese-sdiego.org,Cajon Valley Union,Mrs.,Patricia,Provo,Principal,Coeducational,Day Only,K,8,12,14,12,12,16,11,12,16,13,0,0,0,0,0,0,118,No,0,8,2,1,2,No,Yes,Yes,Yes,Yes,Religious,CATH,Rev.,Ben,Davison,Superintendent,1410 Greenfield Drive,El Cajon,CA,92021,,frbendavison@gmail.com,Mrs.,Patricia,Provo,1347 Camillo Way,El Cajon,CA,92021,,pprovo@saintkierancatholicschool.org
105514,San Diego,37681976965552,St. Martin Academy,7708 El Cajon Boulevard,La Mesa,CA,91942,,,,CA,,,619-466-3241,info51@stmartinacademy.org,,La Mesa-Spring Valley,Rev.,James,Poulsen,Superintendent,Coeducational,Day Only,K,8,29,30,32,24,27,24,26,29,26,0,0,0,0,0,0,247,No,0,10,2,2,8,No,Yes,Yes,Yes,Yes,Religious,CATH,Mrs.,Antoinette,Dimuzio,Principal,7708 El Cajon Boulevard,La Mesa,CA,91942,,info51@stmartinacademy.org,Mrs.,Antoinette,Dimuzio,7708 El Cajon Boulevard,La Mesa,CA,91942,,info51@stmartinacademy.org
110600,San Diego,37735696975817,St. Mary Star of the Sea Elementary,515 Wisconsin Avenue,Oceanside,CA,92054,,,,CA,,,760-722-7259,ahicks@stmarystars.com,slaaperi@diocese-sdiego.org,Oceanside Unified,Mr.,Alan,Hicks,Principal,Coeducational,Day Only,K,8,34,33,32,27,34,32,35,31,31,0,0,0,0,0,0,289,No,0,11,4,2,7,No,Yes,No,No,Yes,Religious,CATH,Fr.,Mike,Diaz,Superintendent,609 Pier View Way,Oceanside,CA,92054,,,Mrs.,Monica,Tellez,515 Wisconsin Avenue,Oceanside,CA,92054,,
105014,San Diego,37680986975791,St. Mary's School,130 East 13th Avenue,Escondido,CA,92025,,,,CA,,,760-743-3431,cynthia.asbury@stmesc.org,,Escondido Union Elementary,Fr.,Richard,Perozich,Other,Coeducational,Day Only,K,8,25,19,29,30,27,27,28,25,35,0,0,0,0,0,0,245,No,0,8,3,1,21,No,Yes,No,No,Yes,Religious,CATH,Mrs.,Cynthia,Asbury,Principal,130 East 13th Avenue,Escondido,CA,92025,,cynthia.asbury@stmesc.org.,Mrs.,Cynthia,Asbury,130 East 13th Avenue,Escondido,CA,92025,,cynthia.asbury@stmesc.org
102727,San Diego,37683386137277,St. Michael Academy,2637 Homedale Street,San Diego,CA,92139,2205,,,CA,,,619-470-4880,sstutz@stmichaelsandiego.org,slaaperi@diocese-sdiego.org,San Diego Unified,Fr.,Manuel,Ediza,Other,Coeducational,Day Only,K,8,18,13,8,15,15,22,11,13,24,0,0,0,0,0,0,139,No,0,8,2,1,5,No,Yes,Yes,Yes,Yes,Religious,CATH,Mr.,Steve,Stutz,Principal,2637 Homedale Street,San Diego,CA,92139,2205,sstutz@stmichaelsandiego.org,Mr.,Steve,Stutz,2637 Homedale Street,San Diego,CA,92139,2205,sstutz@stmichaelsandiego.org
104860,San Diego,37682966975833,St. Michael's School,15542 Pomerado Road,Poway,CA,92064,,,,CA,,,858-485-1303,kmock@stmichaels-school.org,slaaperi@diocese-sdiego.org,Poway Unified,Rev.,Neal,Dolan,Superintendent,Coeducational,Day Only,K,8,60,62,62,61,62,62,56,60,59,0,0,0,0,0,0,544,No,0,25,6,2,13,Yes,Yes,Yes,Yes,Yes,Religious,CATH,Mrs.,Kathleen,Mock,Principal,15542 Pomerado Road,Poway,CA,92064,,kmock@stmichaels-school.org,Mrs.,Kathleen,Mock,15542 Pomerado Road,Poway,CA,92064,,kmock@stmichaels-school.org
