"California Department of Education, Teacher and Leader Policy Office",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18 Private School Affidavit Data - Schools with Enrollment of Six or More Students (July 2018),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Affidavit ID,County,CDS Code,School ,Street,City,State,Zip,Mailing Street,Mailing City,Mailing State,Mailing Zip,Telephone,Email ,Email2,Public District,Site Administrator Salutation,Site Administrator First Name,Site Administrator Last Name,Site Administrator Title,Site Administrator Email,School Type,School Accommodations,Low Grade,High Grade,Kindergarten Enrollment,Grade 1 Enrollment,Grade 2 Enrollment,Grade 3 Enrollment,Grade 4 Enrollment,Grade 5 Enrollment,Grade 6 Enrollment,Grade 7 Enrollment,Grade 8 Enrollment,Grade 9 Enrollment,Grade 10 Enrollment,Grade 11 Enrollment,Grade 12 Enrollment,Ungraded Elementary Enrollmnet,Ungraded Secondary Enrollment,Total Enrollment,Diploma Offered,Graduates 2015-16,Full Time Teachers,Part Time Teachers,Administrative Staff,Other Staff,Offers Special Education Services,Tax Exempt 501,Tax Exempt 23701,Tax Exempt 214,Tax Exempt,Religious Classification,Religious Denomination,Director/Principal Officer Salutation,Director/Principal Officer First Name,Director/Principal Officer Last Name,Director/Principal Officer Title,Director/Principal Officer Email,Custodian of Records Salutation,Custodian of Records First Name,Custodian of Records Last Name,Custodian of Records Email
228927,Santa Clara,43693936983522,"Harker School, The",500 Saratoga Avenue,San Jose,CA,95129,no data,no data,no data,no data,408-249-2510,briany@harker.org,no data,Campbell Union,Mr.,Brian,Yager,Head of School,briany@harker.org,Coeducational,Day Only,K,12,81,81,88,110,127,131,175,177,178,202,200,295,185,0,0,2030,Yes,190,178,15,15,338,No,Yes,Yes,Yes,Yes,Non-religious,,Mr.,Brian,Yager,Head of School,no data,Ms.,Jennifer,Gargano,jenniferg@harker.org
228399,Santa Clara,43693696205579,HEART Academy,498 Venecia Drive,San Jose,CA,95133,no data,no data,no data,no data,408-712-4646,heartacademy@comcast.net,no data,East Side Union High,Mr.,Jerald,Allen,Principal,heartacademy@comcast.net,Coeducational,Day Only,1,12,0,0,0,0,0,1,0,1,0,2,1,1,1,0,0,7,Yes,1,4,0,2,0,No,No,No,No,No,Non-religious,,Mrs.,Criselda,Allen,Executive Director,heartacademy@comcast.net,Mr.,Jerald,Allen,no data
217456,Santa Clara,43696416137657,Helios School,597 Central Avenue,Sunnyvale,CA,94086,no data,no data,no data,no data,408-475-1024,hyonchu.bicoy@heliosns.org,admin@heliosns.org,Sunnyvale,Mrs.,Hyonchu,Bicoy,Director,hyonchu.bicoy@heliosns.org,Coeducational,Day Only,K,8,16,21,18,24,19,18,13,8,11,0,0,0,0,0,0,148,No,0,16,0,9,9,No,Yes,No,Yes,Yes,Non-religious,,Mrs.,Patti,Wilczek,Head of School,patti.wilczek@heliosns.org,Mrs.,Hyonchu,Bicoy,no data
220827,Santa Clara,43695186139323,Heritage Academy,858 University Avenue,Los Altos,CA,94024,no data,no data,no data,no data,650-641-0280,info@heritageacademyschools.org,no data,Los Altos Elementary,Mrs.,MARILYN,DAVIDSON,Head of School,mdavidson@heritageacademyschools.org,Coeducational,Day Only,K,6,10,7,9,9,5,10,2,0,0,0,0,0,0,0,0,52,No,0,5,3,1,1,No,Yes,Yes,No,Yes,Religious,NA,Mrs.,MARILYN,DAVIDSON,Head of School,mdavidson@heritageacademyschools.org,Mrs.,MARILYN,DAVIDSON,mdavidson@heritagecademyschools.org
229397,Santa Clara,43695266979322,Hillbrook School,300 Marchmont Drive,Los Gatos,CA,95032,no data,no data,no data,no data,408-356-6116,cthorpe@hillbrook.org,no data,Los Gatos Union Elementary,Ms.,Christine,Thorpe,Administrator,cthorpe@hillbrook.org,Coeducational,Day Only,K,8,35,38,26,31,38,44,54,40,37,0,0,0,0,0,0,343,No,0,50,5,15,8,No,Yes,No,No,Yes,Non-religious,,Dr.,Mark,Silver,Head of School,msilver@hillbrook.org,Ms.,Jami,Johnson,jjohnson@hillbrook.org
220546,Santa Clara,43696667019169,Holy Family School,4850 Pearl,San Jose,CA,95136,no data,no data,no data,no data,408-978-1355,maeve.hannon@hfsj.org,maeve.hannon@hfsj.org,San Jose Unified,Mrs.,Maeve,Hannon,Principal,maeve.hannon@hfsj.org,Coeducational,Day Only,K,8,29,29,26,34,26,35,41,34,45,0,0,0,0,0,0,299,No,0,14,2,2,18,No,Yes,Yes,No,Yes,Religious,Roman Catholic,Mrs.,Maeve,Hannon,Principal,maeve.hannon@hfsj.org,Mrs.,Maeve,Hannon,maeve.hannon@hfsj.org
220446,Santa Clara,43696667101579,Holy Spirit,1198 Redmond Avenue,San Jose,CA,95120,no data,no data,no data,no data,408-268-0794,peggy.krewson@holyspirit-school.org,no data,San Jose Unified,Mrs.,Peggy,Krewson,Principal,kpkrewson@dsj.org,Coeducational,Day Only,K,8,43,39,53,42,51,65,56,58,63,0,0,0,0,0,0,470,No,0,24,3,5,34,No,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Rev.,Patrcik,MGrath,Other,no data,Mrs.,Peggy,Krewson,pkrewson@dsj.org
217579,Santa Clara,43696417104755,Hope Technology,2525 East Bayshore Road,Palo Alto,CA,94303,no data,no data,no data,no data,650-565-8391,tellmemore@hopetech.org,no data,Palo Alto Unified,Mrs.,Sharon,Siu,Administrator,sharon@hopetech.org,Coeducational,Day Only,K,10,8,10,2,6,12,12,13,12,9,4,3,0,0,0,0,91,No,0,14,14,6,6,Yes,Yes,Yes,Yes,Yes,Non-religious,,Mrs.,Gail,Ewell,Executive Director,gail@hopetech.org,Mrs.,Sharon,Siu,sharon@hopetech.org
216369,Santa Clara,43695186150437,Imagination School,4000 Middlefield Road,Palo Alto,CA,94303,1031 Runnymead Ct,Los Altos,CA,94024,650-988-0788,myimaginationschool@gmail.com,no data,Palo Alto Unified,Mrs.,Judy,Chang,Executive Director,judy@imagination-school.org,Coeducational,Day Only,K,6,5,1,3,1,2,3,2,0,0,0,0,0,0,0,0,17,No,0,3,1,2,0,No,Yes,No,No,Yes,Non-religious,,Ms.,Gigi,"Carunungan,",Principal,gigi@imagination-school.org,Ms.,Judy,Chang,judy@imagination-school.org
227304,Santa Clara,no data,Innovative Perception Academy,4583 Pearl Ave #3,San Jose,CA,95136,no data,no data,no data,no data,408-477-9769,innovativeperceptionacademy@gmail.com,no data,Santa Clara County Office of Education,Mrs.,LaLita,Castro-King,Head of School,reachlalitacastro@gmail.com,Girls Only,Day Only,K,12,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,8,No,0,1,1,0,1,Yes,No,No,No,No,Non-religious,,Mrs.,LaLita,Castro-King,Administrator,reachlalitacstro@gmail.com,Mrs.,LaLita,Castro-King,reachlalitacastro@gmail.com
227700,Santa Clara,43696416144661,International School of the Peninsula,3233 Cowper Street,Palo Alto,CA,94306,no data,no data,no data,no data,650-852-0264,erineisele@istp.org,no data,Palo Alto Unified,Ms.,Kate,Lussen,Principal,katelussen@istp.org,Coeducational,Day Only,K,K,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,No,0,7,1,3,2,No,Yes,No,No,Yes,no data,no data,Mr.,Philippe,Dietz,Head of School,no data,Mr.,Jeremy,Johnson,no data
227703,Santa Clara,43696417082472,International School of the Peninsula,151 Laura Lane,Palo Alto,CA,94303,no data,no data,no data,no data,650-251-8500,erineisele@istp.org,no data,Palo Alto Unified,Ms.,Lauren,Christel,Principal,laurenchristel@istp.org,Coeducational,Day Only,1,8,0,66,58,61,50,58,30,45,36,0,0,0,0,0,0,404,No,0,74,12,20,9,No,Yes,No,No,Yes,no data,no data,Mr.,Philippe,Dietz,Head of School,no data,Ms.,Nicole,Taliaferro,no data
222762,Santa Clara,43696416201859,Kehillah Jewish High School,3900 Fabian Way,Palo Alto,CA,94303,no data,no data,no data,no data,650-213-9600,sosipov@kehillah.org,no data,Palo Alto Unified,Mr.,Darren,Kleinberg,Head of School,dkleinberg@kehillah.org,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,44,53,57,60,0,0,214,Yes,0,32,5,8,22,No,Yes,Yes,Yes,Yes,Religious,Jewish,Mrs.,Patricia,Carbery,Principal,pcarbery@kehillah.org,Mrs.,Susan,Green,sgreen@kehillah.org
222764,Santa Clara,43696416201859,Kehillah Jewish High School,3900 Fabian Way,Palo Alto,CA,94303,no data,no data,no data,no data,650-213-9600,sosipov@kehillah.org,no data,Palo Alto Unified,Mr.,Darren,Kleinberg,Head of School,dkleinberg@kehillah.org,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,44,53,57,60,0,0,214,Yes,0,32,5,8,22,No,Yes,Yes,Yes,Yes,Religious,Jewish,Mrs.,Patricia,Carbery,Principal,pcarbery@kehillah.org,Mrs.,Susan,Green,sgreen@kehillah.org
220433,Santa Clara,43696416141899,Keys Family Day School,2890 Middlefield Road,Palo Alto,CA,94306,no data,no data,no data,no data,650-328-1711,ssmith@keysschool.org,no data,Palo Alto Unified,Ms.,Alona,Scott,Head of School,ascott@keysschool.org,Coeducational,Day Only,K,4,29,37,35,34,32,0,0,0,0,0,0,0,0,0,0,167,No,0,23,5,5,4,No,Yes,Yes,Yes,Yes,Non-religious,,Ms.,Betsy,Doss,Other,bdoss@keysschool.org,Mr.,Steven,Smith,ssmith@keysschool.org
220453,Santa Clara,43696416143283,Keys Family Day School,3981 El Camino Real,Palo Alto,CA,94306,no data,no data,no data,no data,650-328-1711,ssmith@keysschool.org,no data,Palo Alto Unified,Ms.,Alona,Scott,Head of School,ascott@keysschool.org,Coeducational,Day Only,5,8,0,0,0,0,0,40,39,37,33,0,0,0,0,0,0,149,No,0,17,4,4,6,No,Yes,Yes,Yes,Yes,Non-religious,,Mr.,Larry,Purcell,Other,lpurcell@keysschool.org,Mr.,Steven,Smith,ssmith@keysschool.org
217031,Santa Clara,43695916148548,Khan Lab School,"1200 Villa Street, Suite 100",Mountain View,CA,94041,no data,no data,no data,no data,650-489-0071,office@khanlabschool.org,no data,Mountain View Whisman,Mr.,Chi-Ray,Chien,Other,office@khanlabschool.org,Coeducational,Day Only,K,9,0,0,0,0,0,0,0,0,0,0,0,0,0,123,15,138,No,0,15,4,7,0,No,Yes,Yes,No,Yes,Non-religious,,Mr.,Dominic,Liechti,Executive Director,no data,Ms.,Antje,Kirschner,office@khanlabschool.org
219478,Santa Clara,43693856146724,Learning Pathways Kindergarten,"4115 Jacksol Drive, Bldg 3",San Jose,CA,95124,no data,no data,no data,no data,408-559-7284,missdiane@learningpw.com,no data,Cambrian,Mrs.,Diane,Becker,Director,missdiane@learningpw.com,Coeducational,Day Only,K,K,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,No,0,3,1,2,0,No,No,No,No,No,Non-religious,,Mrs.,Diane,Becker,Director,missdiane@learningpw.com,Miss,Ashley,Beatty,contactus@learningpw.com
216871,Santa Clara,43696256137574,Legacy Christian School,420 Allegan Circle,San Jose,CA,95123,no data,no data,no data,no data,408-225-5976,info@legacychristianschool.net,no data,Oak Grove Elementary,Mrs.,Debbie,Hudson,President,dhudson@legacychristianschool.net,Coeducational,Day Only,K,8,20,21,20,17,20,16,5,7,10,0,0,0,0,0,0,136,No,0,9,3,2,11,No,Yes,No,No,Yes,Religious,NA,Mrs.,Debbie,Hudson,Principal,dhudson@legacychristianschool.net,Mrs.,Paula,Akino,pakino@legacychristianschool.net
228386,Santa Clara,43694686143820,Legend College Preparatory,21050 McClellan Road,Cupertino,CA,95014,no data,no data,no data,no data,408-865-0366,office@legendcp.com,no data,Fremont Union High,Mr.,Paul,Chan,Principal,paulchan@legendcp.com,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,12,16,9,11,0,0,48,Yes,9,8,10,6,2,No,No,No,No,No,Non-religious,,Mr.,Paul,Chan,Principal,paulchan@legendcp.com,Mr.,Paul,Chan,paulchan@legendcp.com
232121,Santa Clara,43695837100910,Little Sonshine,16970 DeWitt Avenue,Morgan Hill,CA,95037,no data,no data,no data,no data,408-779-6788,littlesonshine@gmail.com,no data,Morgan Hill Unified,Mrs.,Casie,Piccardo,Administrator,littlesonshine@gmail.com,Coeducational,Day Only,K,K,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,No,0,1,5,2,3,No,No,No,No,No,Religious,NA,Mrs.,Yolanda,Sullivan,Principal,littlesonshine@gmail.com,Mrs.,Gloria,Castro,littlesonshine@gmail.com
224375,Santa Clara,43696746131932,Live Oak Academy,2497 Homestead Road,Santa Clara,CA,95050,2784 Homestead Rd #141,Santa Clara,CA,95051,408-355-4935,Office@liveoakacademy.org,sue.sheffield@gmail.com,Santa Clara Unified,Mrs.,Sue,Sheffield,Administrator,sue.sheffied0@gmail.com,Coeducational,Day Only,1,12,0,7,8,13,7,18,10,17,8,10,8,6,8,0,0,120,Yes,3,2,43,3,15,No,Yes,Yes,Yes,Yes,Religious,NA,Mr.,Steve,DePangher,Headmaster,steve@liveoakacademy.com,Mrs.,Sue,Sheffield,sue.sheffield0@gmail.com
223931,Santa Clara,43696417084882,Living Wisdom School of Palo Alto,456 College Avenue,Palo Alto,CA,94306,no data,no data,no data,no data,650-462-8150,info@livingwisdomschool.org,no data,Palo Alto Unified,Ms.,Anika,Sargent,Administrator,anika@livingwisdomschool.org,Coeducational,Day Only,K,12,13,9,11,9,6,4,5,6,8,1,2,3,0,0,0,77,Yes,0,9,8,2,1,No,Yes,Yes,Yes,Yes,Non-religious,,Ms.,Helen,Purcell,Director,purcell@livingwisdomschool.org,Ms.,Anika,Sargent,anika@livingwisdomschool.org
218453,Santa Clara,43695186916357,Los Altos Christian Schools,625 Magdalena Avenue,Los Altos,CA,94024,no data,no data,no data,no data,650-948-3738,gabe.pethtel@lacs.com,cathy.robinson@lacs.com,Los Altos Elementary,Mrs.,Cathy,Robinson,Other,cathy.robinson@lacs.com,Coeducational,Day Only,K,8,14,19,31,24,28,23,23,18,10,0,0,0,0,0,0,190,No,0,20,5,2,5,Yes,Yes,No,No,Yes,Religious,Baptist,Mr.,Gabe,Pethtel,Head of School,gabe.pethtel@lacs.com,Mr.,Gabe,Pethtel,gabe.pethtel@lacs.com
218462,Santa Clara,43697086904932,Los Gatos Christian School,16845 Hicks Road,Los Gatos,CA,95032,no data,no data,no data,no data,408-997-4681,rteruel@lgcs.org,storode@lgcs.org,San Jose Unified,Mr.,Stephen,Torode,Head of School,storode@lgcs.org,Coeducational,Day Only,K,8,37,22,28,32,36,36,35,25,30,0,0,0,0,0,0,281,No,0,23,0,2,17,No,Yes,No,No,Yes,Religious,NA,Mrs.,Cindy,Ginther,Principal,cginther@gmail.com,Mrs.,Rhonda,Teruel,rteruel@lgcs.org
217200,Santa Clara,43696416145205,Meira Academy,3921 Fabian Way,Palo Alto,CA,94303,3921 Fabian Way,Palo Alto,CA,94303,650-485-3589,office@meiraacademy.org,no data,Palo Alto Unified,Ms.,Victoria,Rodrigue,Principal,vrodrigue@meiraacademy.org,Girls Only,Both,9,12,0,0,0,0,0,0,0,0,0,5,6,5,3,0,0,19,Yes,4,4,14,4,1,No,Yes,No,No,Yes,Religious,Jewish,Ms.,Victoria,Rodrigue,Principal,no data,Ms.,Victoria,Rodrigue,no data
223676,Santa Clara,43693776999544,Milpitas Christian School,3435 Birchwood Lane,San Jose,CA,95132,no data,no data,no data,no data,408-945-6530,info@milpitaschristian.org,no data,Berryessa Union Elementary,Ms.,Robyn,Ritsema,Principal,rritsema @milpitaschristian.org,Coeducational,Day Only,K,8,31,26,22,40,44,33,38,37,29,0,0,0,0,0,0,300,No,0,24,1,5,16,No,Yes,Yes,No,Yes,Religious,NA,Mr.,Robert,Murray,Head of School,bmurray@milpitaschristian.org,Mrs.,Brittany,McCauley,bmccauley@milpitaschristian.org
220555,Santa Clara,43733876904791,Milpitas Foothill Seventh-day,1991 Landess Avenue,Milpitas,CA,95035,no data,no data,no data,no data,408-263-2568,afollen@foothilladventistschool.org,no data,Milpitas Unified,Mrs.,Patricia,Carpio,Principal,pcarpio@foothilladventistschool.org,Coeducational,Day Only,K,8,10,12,13,7,4,11,7,14,9,0,0,0,0,0,0,87,No,0,6,0,1,2,No,Yes,No,No,Yes,Religious,SDA,Mr.,Ken,Bullington,Superintendent,no data,Mr.,Ken,Bullington,no data
220254,Santa Clara,43733877094600,Milpitas Montessori School,1500 Yosemite Drive,Milpitas,CA,95035,no data,no data,no data,no data,408-263-0991,mmschoolca@sbcglobal.net,no data,Milpitas Unified,Mrs.,Hazel,Durante,Director,mmschoolca@sbcglobal.net,Coeducational,Day Only,K,2,10,6,6,0,0,0,0,0,0,0,0,0,0,0,0,22,No,0,3,0,1,1,No,No,No,No,No,Non-religious,,Mrs.,Hazel,Durante,Director,mmschoolca@sbcglobal.net,Mrs.,Hazel,Durante,mmschoolca@sbcglobal.net
227837,Santa Clara,43695186979355,Miramonte Christian Elementary,1175 Altamead Drive,Los Altos,CA,94024,no data,no data,no data,no data,650-967-2783,office@miramonteschool.org,no data,Los Altos Elementary,Mr.,Richard,Maloon,Principal,principal@miramonteschool.org,Coeducational,Day Only,K,8,11,16,13,15,9,19,8,12,11,0,0,0,0,0,0,114,No,0,9,2,3,5,No,Yes,No,No,Yes,Religious,SDA,Mr.,Ken,Bullington,Superintendent,kbullington@cccsda.org,Mrs.,Magali,Branderiz,mbranderiz@miramonteschool.org
218705,Santa Clara,43733876151260,Monarch Christian Academy,136 Piedmont Road,Milpitas,CA,95035,no data,no data,no data,no data,408-263-4842,MILPITAS@MONARCHeart ConsciousnessHRISTIANSCHOOLS.ORG,no data,Milpitas Unified,Mrs.,ASUNTA,REINMAN,Administrator,MILPITAS@MONARCHeart ConsciousnessHRISTIANSCHOOLS.ORG,Coeducational,Day Only,K,5,12,14,14,14,10,10,0,0,0,0,0,0,0,0,0,74,No,0,5,3,1,0,No,No,No,No,No,Religious,INDP,Mrs.,ASUNTA,REINMAN,Principal,MILPITAS@MONARCHeart ConsciousnessHRISTIANSCHOOLS.ORG,Mrs.,BETSY,RAJ,MILPITAS@MONARCHeart ConsciousnessHRISTIANSCHOOLS.ORG
235062,Santa Clara,43696666979363,Morgan Autism Center,950 St. Elizabeth Drive,San Jose,CA,95126,no data,no data,no data,no data,408-241-8161,info@morgancenter.org,brad@morgancenter.org,Campbell Union High,Mr.,brad,boardman,Executive Director,brad@morgancenter.org,Coeducational,Day Only,K,12,0,0,0,0,0,0,0,0,0,0,0,0,0,16,52,68,No,7,9,0,2,55,Yes,Yes,No,No,Yes,no data,no data,Mr.,Mark,Nielsen,Director,mark@morgancenter.org,Mrs.,Carmen,Burdoin,carmen@morgancenter.org
227646,Santa Clara,43693696979371,Most Holy Trinity School,1940 Cunningham Avenue,San Jose,CA,95122,no data,no data,no data,no data,408-729-3431,jmcintyre@dsj.org,no data,Alum Rock Union Elementary,Mr.,Jamie,McIntyre,Principal,jmcintyre@dsj.org,Coeducational,Day Only,K,8,25,14,13,15,14,13,23,24,17,0,0,0,0,0,0,158,No,0,11,2,2,4,No,Yes,No,No,Yes,Religious,Roman Catholic,Ms.,Margaret,Reynolds,Other,mreynolds@dsj.org,Mr.,Jamie,McIntyre,jmcintyre@dsj.org
224489,Santa Clara,43696096940555,Mountain View Academy,360 South Shoreline Boulevard,Mountain View,CA,94041,no data,no data,no data,no data,650-967-2324,principal@mtnviewacademy.org,no data,Mountain View-Los Altos Union High,Ms.,Leslie,Briggs,Principal,lbriggs@mtnviewacademy.org,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,31,30,37,31,0,0,129,Yes,0,10,3,1,5,No,Yes,No,No,Yes,Religious,SDA,Ms.,Leslie,Briggs,Principal,lbriggs@mtnview academy.org,Ms.,Alyce,Schayles,aschayles@mtnviewacademy.org
222803,Santa Clara,43697086913768,Mulberry School,220 Belgatos Road,Los Gatos,CA,95032,no data,no data,no data,no data,408-358-9080,info@mulberry.org,no data,Los Gatos-Saratoga Joint Union High,Ms.,Laurel,Maguire,Director,lmaguire@mulberry.org,Coeducational,Day Only,K,8,25,7,10,14,14,12,2,8,3,0,0,0,0,0,0,95,No,0,9,4,7,8,No,Yes,No,No,Yes,Non-religious,,Mrs.,Kara,Riordan,Head of School,kriordan@mulberry.org,Ms.,Laurel,Maguire,lmaguire@mulberry.org
229447,Santa Clara,43696666135313,Njeri's Morning Glory School and Art Center,1050 and 1054 Park Avenue,San Jose,CA,95126,njeri2121@hotmail.com,PO box 2479,CA,95055,408-466-3322,no data,no data,San Jose Unified,Mrs.,Njeri,McGillicuddy,Principal,njeri2121@hotmail.com,Coeducational,Day Only,K,5,5,3,1,3,3,3,0,0,0,0,0,0,0,0,0,18,No,0,3,3,2,2,No,Yes,No,No,Yes,Non-religious,,Mrs.,Njeri,McGillicuddy,Principal,njeri2121@hotmail.com,Mrs.,Njeri,McGillicuddy,njeri2121@hotmail.com
219387,Santa Clara,43696666940589,Notre Dame High School San Jose,596 South Second Street,San Jose,CA,95112,no data,no data,no data,no data,408-294-1113,gtifft@ndsj.org,no data,San Jose Unified,Mrs.,Mary Beth,Riley,Principal,mbriley@ndsj.org,Girls Only,Day Only,9,12,0,0,0,0,0,0,0,0,0,167,160,154,165,0,0,646,Yes,147,51,5,4,31,No,Yes,No,No,Yes,Religious,Roman Catholic,Mrs.,Mary Beth,Riley,Principal,mbriley@ndsj.org,Mrs.,Gail,Tifft,gtifft@ndsj.org
216792,Santa Clara,43695837099948,Oakwood,105 John Wilson Way,Morgan Hill,CA,95037,no data,no data,no data,no data,408-782-7177,mhelvey@oakwoodway.org,jhayden@oakwoodway.org,no data,Mrs.,Michelle,Helvey,Head of School,mhelvey@oakwoodway.org,Coeducational,Day Only,K,12,39,28,23,30,21,25,29,33,38,33,37,35,42,0,0,413,Yes,0,41,5,6,14,No,Yes,No,No,Yes,Non-religious,,Mr.,Edward,Helvey,Executive Director,thelvey@oakwoodway.org,Mrs.,Joan,Hayden,jhayden@oakwoodway.org
231863,Santa Clara,43693936991384,Old Orchard School,400 W. Campbell Ave,Campbell,CA,95008,no data,no data,no data,no data,408-378-5935,b.weston@oldorchardschool.com,e.robinson@oldorchardschool.com,Campbell Union,Ms.,Ellen,Robinson,Other,e.robinson@oldorchardschool.com,Coeducational,Day Only,K,8,15,19,16,9,17,15,19,13,20,0,0,0,0,0,0,143,No,0,16,10,6,11,No,No,No,No,No,Non-religious,,Ms.,Bonnie,Weston,Head of School,b.weston@oldorchardschool.com,Ms.,Ellen,Robinson,e.robinson@oldorchardschool.com
220097,Santa Clara,43696666916274,One World Montessori School,1170 Foxworthy Avenue,San Jose,CA,95118,no data,no data,no data,no data,408-723-5140,office@oneworldmontessori.org,no data,San Jose Unified,Dr.,Rebecca,Keith,Head of School,rebecca@oneworldmontessori.org,Coeducational,Day Only,K,K,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,No,0,11,0,1,5,No,Yes,No,No,Yes,Non-religious,,Dr.,Rebecca,Keith,Head of School,rebecca@oneworldmontessori.org,Mrs.,Julia,Arndt,office@oneworldmontessori.org
218744,Santa Clara,43696666147953,One World Montessori School,3635 Pearl Avenue,San Jose,CA,95136,no data,no data,no data,no data,408-963-0360,pearloffice@oneworldmontessori.org,no data,San Jose Unified,Ms.,Jeanette,Montoto,Head of School,pearloffice@oneworldmontessori.org,Coeducational,Day Only,1,6,0,15,11,16,11,8,7,0,0,0,0,0,0,0,0,68,No,0,7,2,1,2,No,Yes,No,No,Yes,Non-religious,,Ms.,Jeanette,Montoto,Head of School,pearloffice@oneworldmontessori.org,Mrs.,Gioia,Ingram,pearloffice@oneworldmontessori.org
229398,Santa Clara,43696666133029,Our Lady of Grace,310 Edwards Avenue,San Jose,CA,95110,no data,no data,no data,no data,408-993-1293,tvaladez@shnativity.org,no data,San Jose Unified,Mrs.,Sonya,Arriola,President,sarriola@shnativity.org,Coeducational,Day Only,6,8,0,0,0,0,0,0,36,35,34,0,0,0,0,0,0,105,No,0,7,1,3,13,No,Yes,No,No,Yes,Religious,Roman Catholic,Mrs.,Lorraine,Shepherd,Principal,lshepherd@shnativity.org,Ms.,Thelma,Valadez,tvaladez@shnativity.org
223533,Santa Clara,43693936953418,Pacific Autism Center for Education,1880 Pruneridge Avenue,Santa Clara,CA,95050,no data,no data,no data,no data,408-245-3400,admin@pacificautism.org,no data,Campbell Union,Mr.,Kurt,Ohlfs,Executive Director,kurtohlfs@pacificautism.org,Coeducational,Day Only,K,12,0,0,1,1,2,5,0,1,5,3,7,4,4,0,7,40,No,5,7,3,3,38,Yes,Yes,No,No,Yes,Non-religious,,Mr.,Kurt,Ohlfs,Executive Director,kurtohlfs@pacificautism.org,Ms.,Michelle,Fonte,michellefonte@pacificautism.org
223570,Santa Clara,43696666130405,Pacific Autism Center for Education (Sunny Days),897 Broadleaf Ln.,San Jose,CA,95128,no data,no data,no data,no data,408-551-0312,admin@pacificautism.org,info@pacificautism.org,San Jose Unified,Mr.,Kurt,Ohlfs,Executive Director,kurtohlfs@pacificautism.org,Coeducational,Day Only,K,3,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,6,No,0,2,2,2,8,Yes,Yes,No,No,Yes,Non-religious,,Mrs.,Karen,Kennan,Director,karenkennan@pacificautism.org,Ms.,Michelle,Fonte,michellefonte@pacificautism.org
222777,Santa Clara,43694847090301,Pacific Point Christian Schools,1575 A Mantelli Drive,Gilroy,CA,95020,no data,no data,no data,no data,408-847-7922,sadams@pacpoint.org,no data,Gilroy Unified,Mr.,Sergio,Montenegro,Superintendent,smontenegro@pacpoint.org,Coeducational,Day Only,K,12,37,38,37,33,40,42,39,36,25,19,27,15,15,0,0,403,Yes,15,21,5,6,18,No,Yes,No,No,Yes,Religious,NA,Mrs.,Shanda,Adams,Administrator,sadams@pacpoint.org,Mrs.,Daphne,Montenegro,dmontenegro@pacpoint.org
219457,Santa Clara,43696417002322,Palo Alto Preparatory School,2462 Wyandotte Street,Mountain View,CA,94043,no data,no data,no data,no data,650-493-7071,lisa@paloaltoprep.com,no data,Mountain View-Los Altos Union High,Mr.,Chris,Keck,Director,chris@paloaltoprep.com,Coeducational,Day Only,8,12,0,0,0,0,0,0,0,0,2,9,17,18,16,0,0,62,Yes,0,8,2,3,3,Yes,Yes,No,No,Yes,Non-religious,,Mr.,Chris,Keck,Director,chris@paloaltoprep.com,Mrs.,Lisa,O'Hearn-Keck,lisa@paloaltoprep.com
216142,Santa Clara,43694276139869,Peach Blossom School,5863 Ettersberg Drive,San Jose,CA,95123,no data,no data,no data,no data,408-460-8462,peachblossomsanjose@gmail.com,no data,East Side Union High,Mrs.,Stephanie,Hood,Director,peachblossomsanjose@gmail.com,Coeducational,Day Only,K,12,0,0,0,0,0,0,0,0,0,0,0,0,0,42,31,73,Yes,4,54,10,2,0,No,No,No,No,No,Non-religious,,Mr.,Andrew,Hood,Principal,no data,Mrs.,Stephanie,Hood,peachblossomsanjose@gmail.com
234207,Santa Clara,43694847100654,Phoenix Non-Public School (NPS),290 IOOF Avenue,Gilroy,CA,95037,no data,no data,no data,no data,408-846-2113,msoliman@rcskids.org,rsutaria@rcskids.org,Gilroy Unified,Mrs.,Rina,Sutaria,Principal,rsutaria@rcskids.org,Coeducational,Residential Boarding Only,K,12,0,0,0,0,1,1,2,4,0,2,1,2,3,0,0,16,No,4,3,0,1,9,Yes,Yes,No,No,Yes,Non-religious,,Mrs.,Rina,Sutaria,Principal,rsutaria@rcskids.org,Mrs.,Mary,King,mking@rcskids.org
