"California Department of Education, Title II Leadership Office",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2013-14 Private School Affidavit Data - Schools with Enrollment of Six or More Students (August 5, 2014)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Affidavit ID,County,CDS Code,School ,Street,City,State,Zip,Mailing Street,Mailing City,Mailing State,Mailing Zip,Telephone,Email ,Email2,Public District,Site Administrator Salutation,Site Administrator First Name,Site Administrator Last Name,Site Administrator Title,Site Administrator Email,School Type,School Accommodations,Low Grade,High Grade,Kindergarten Enrollment,Grade 1 Enrollment,Grade 2 Enrollment,Grade 3 Enrollment,Grade 4 Enrollment,Grade 5 Enrollment,Grade 6 Enrollment,Grade 7 Enrollment,Grade 8 Enrollment,Grade 9 Enrollment,Grade 10 Enrollment,Grade 11 Enrollment,Grade 12 Enrollment,Ungraded Elementary Enrollmnet,Ungraded Secondary Enrollment,Total Enrollment,Diploma Offered,Graduates 2013,Full Time Teachers,Part Time Teachers,Administrative Staff,Other Staff,Certified NoPS,Tax Exempt 501,Tax Exempt 23701,Tax Exempt 214,Tax Exempt,Religious Classification,Religious DenomiNot affiliated with any denominationtion,Director/Principal Officer Salutation,Director/Principal Officer First Name,Director/Principal Officer Last Name,Director/Principal Officer Title,Director/Principal Officer Email,Custodian of Records Salutation,Custodian of Records First Name,Custodian of Records Last Name,Custodian of Records Email
143404,San Francisco,38684786981773,St. James School,321 Fair Oaks Street,San Francisco,CA,94110,,,,,415-647-8972,ilau@sjssf.net,smsop@me.com,San Francisco Unified,Rev.,Archbishop Salvatore,Cordileone,Director,huntingtonm@sfarchdiocese.org,Coeducational,Day Only,K,8,11,23,10,17,18,21,29,23,20,0,0,0,0,0,0,172,No,0,7,2,1,9,No,Yes,No,No,Yes,Religious,Roman Catholic,Rev.,Archbishop Salvatore,Cordileone,Director,huntingtonm@sfarchdiocese.org,Ms.,Maureen,Huntington,huntingtonm@sfarchdiocese.org
148460,San Francisco,38684787096191,St. John of San Francisco Orthodox Acade,6210 Geary Boulevard,San Francisco,CA,94121,,,,,415-221-3484,smusleh@stjohnsacademysf.org,,San Francisco,Ms.,Esther,Prokopienko,Administrator,theprincipal@stjohnsacademysf.org,Coeducational,Day Only,K,12,5,8,3,2,4,3,4,2,3,5,2,4,0,0,0,45,Yes,5,6,7,0,2,No,No,No,No,No,Religious,Other,Ms.,Esther,Prokopienko,Principal,theprincipal@stjohnsacademysf.org,Mrs.,Samar,Musleh,smusleh@stjohnsacademysf.org
139791,San Francisco,38684786139893,St. John the Evangelist,925 Chenery Street,San Francisco,CA,94131,,,,,415-584-8383,principalsj@stjohnseagles.com,,San Francisco Unified School District,Sr.,Shirley Ann,Garibaldi,Principal,Principalsj@stjohnseagles.com,Coeducational,Day Only,K,8,20,24,23,26,27,32,36,30,32,0,0,0,0,0,0,250,No,0,12,5,2,2,No,Yes,No,No,Yes,Religious,Roman Catholic,Sr.,Shirley Ann,Garibaldi,Principal,Principalsj@stjohnseagles.com,Ms.,Alisa,Rosado,officesj@stjohnseagles.com
133257,San Francisco,38684786980601,St. Paul's,1690 Church Street,San Francisco,CA,94131,,,,,415-648-2055,kcamacho@stpaulsf.net,kcmcho2@gmail.com,San Francisco Unified,Sr.,Kathryn,Camacho,Principal,kcamacho@stpaulsf.net,Coeducational,Day Only,K,8,20,25,23,26,9,31,23,26,24,0,0,0,0,0,0,207,No,0,10,3,1,7,No,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Sr.,Kathryn,Camacho,Principal,kcamacho@stpaulsf.net,Sr.,Kathryn,Camacho,kcamacho@stpaulsf.net
136087,San Francisco,38684786980619,St. Peter's School,1266 Florida Street,San Francisco,CA,94110,,,,,415-647-8662,ggalarsa@sanpedro.org,,San Francisco Unified,Mrs.,Gloria,Galarsa,Principal,ggalarsa@sanpedro.org,Coeducational,Day Only,K,8,32,21,25,32,23,29,51,51,36,0,0,0,0,0,0,300,No,0,9,1,2,9,No,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Mrs.,Gloria,Galarsa,Principal,ggalarsa@sbcglobal.net,Ms.,Maureen,Galarsa,HuntingtonM@sfarchdiocese.org
140280,San Francisco,38684786980627,St. Philip School,665 Elizabeth Street,San Francisco,CA,94114,,,,,415-824-8467,remy.everett@saintphilipschool.org,,San Francisco Unified,Mrs.,Remedios,Everett,Principal,remy.everett@saintphilipschool.org,Coeducational,Day Only,K,8,31,29,31,31,30,35,27,30,27,0,0,0,0,0,0,271,No,0,11,2,2,12,No,Yes,No,No,Yes,Religious,Roman Catholic,Rev.,Anthony,LaTorre,Head of School,fathertony@saintphilipparish.org,Ms.,Janice,Dias,janice.dias@saintphilipschool.org
136214,San Francisco,38684786980643,St. Stephen School,401 Eucalyptus Drive,San Francisco,CA,94132,,,,,415-664-8331,office@sfststephenschool.org,,San Francisco Unified,Mrs.,Sharon,Allen,Principal,principal@sfststephenschool.org,Coeducational,Day Only,K,8,30,37,36,33,38,38,39,36,40,0,0,0,0,0,0,327,No,0,12,6,1,8,No,Yes,No,No,Yes,Religious,Roman Catholic,Rev.,Salvatore,Cordileone,Other,dcs@sfarchdiocese.org,Ms.,Maureen,Huntington,HuntingtonM@sfarchdiocese.org
135643,San Francisco,38684786980650,St. Thomas More,50 Thomas More Way,San Francisco,CA,94132,,,,,415-337-0100,office@stthomasmoreschool.org,,San Francisco Unified,Mrs.,Catherine,Fitzpatrick,Principal,marifitz@stmsf.org,Coeducational,Day Only,K,8,36,37,39,30,33,36,31,38,31,0,0,0,0,0,0,311,No,0,12,1,1,20,No,Yes,No,No,Yes,Religious,Roman Catholic,Mrs.,Catherine,Fitzpatrick,Principal,marifitz@stmsf.org,Ms.,Rita,Franchi,rfranchi@stmsf.org
138457,San Francisco,38684786980668,St. Thomas the Apostle School,3801 Balboa Street,San Francisco,CA,94121,,,,,415-221-2711,info@sfsta.org,jborelli@sfsta.org,San Francisco Unified,Ms.,Judith,Borelli,Principal,jborelli@sfsta.org,Coeducational,Day Only,K,8,24,21,27,15,28,31,19,29,35,0,0,0,0,0,0,229,No,0,13,4,2,8,No,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Rev.,Salvatore,Cordileone,Other,info@sfarchdiocese.org,Ms.,Maureen,Huntington,huntingtonm@sfarchdiocese.org
143822,San Francisco,38684786980742,Star of the Sea School,360 9th Avenue,San Francisco,CA,94118,,,,,415-221-8558,thanley@staroftheseasf.com,,San Francisco Unified,Rev.,Salvatore,Cordileone,Other,dcs@sfarchdiocese.org,Coeducational,Day Only,K,8,31,33,31,21,28,17,25,29,32,0,0,0,0,0,0,247,No,0,12,4,1,8,No,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Rev.,Salvatore,Cordileone,Other,dcs@sfarchdiocese.org,Ms.,Maureen,Huntington,HuntingtonM@sfarchdiocese.org
134760,San Francisco,38684786999379,Sterne School,2690 Jackson Street,San Francisco,CA,94115,,,,,415-922-6081,emcmanis@sterneschool.org,apaxton@sterneschool.org,San Francisco Unified,Mr.,Ed,McManis,Head of School,emcmanis@sterneschool.org,Coeducational,Day Only,5,12,0,0,0,0,0,10,18,16,18,7,7,5,8,0,0,89,Yes,0,11,7,6,9,No,Yes,No,Yes,Yes,Non-religious,,Mr.,Ed,McManis,Head of School,emcmanis@sterneschool.org,Mr.,Ed,McManis,
148410,San Francisco,38684786135651,Stratford School,301 DeMontfort Avenue,San Francisco,CA,94112,,,,,415-333-3134,kdiiorio@stratfordschools.com,,San Francisco Unified,Ms.,Katy,Dilorio,Principal,kdilorio@stratfordschools.com,Coeducational,Day Only,K,5,48,31,36,18,20,14,0,0,0,0,0,0,0,0,0,167,No,0,27,1,3,7,No,No,No,No,No,Non-religious,,Ms.,Najmus,Huda,Other,,Ms.,Josie,Mathes,
139231,San Francisco,38684786980684,Sts. Peter and Paul Elementary,660 Filbert Street,San Francisco,CA,94133,,,,,415-421-5219,Lharris@sspeterpaulsf.org,,San Francisco Unified,Dr.,Lisa,Harris,Principal,Lharris@sspeterpaulsf.org,Coeducational,Day Only,K,8,23,34,31,21,19,27,24,26,20,0,0,0,0,0,0,225,No,0,12,5,2,8,No,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Rev.,Archbishop Salvatore,Cordileone,Director,dcs@sfarchdiocese.org,Ms.,Maureen,Huntington,Huntingtonm@sfarchdiocese.org
134446,San Francisco,38684786980759,Stuart Hall For Boys,2252 Broadway Street,San Francisco,CA,94115,2222 Broadway,San Francisco,CA,94115,415-292-3143,donna.morgan@sacredsf.org,myra.alcaide@sacredsf.org,San Francisco Unified,Mr.,Jaime,Dominguez,Head of School,jaime.dominguez@sacredsf.org,Boys Only,Day Only,K,8,44,44,42,37,42,40,36,38,35,0,0,0,0,0,0,358,No,0,45,5,3,5,No,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Dr.,Ann Marie,Krejcarek,President,annmarie.krejcarek@sacredsf.org,Ms.,Myra,Alcaide,myra.alcaide@sacredsf.org
135707,San Francisco,38684787104631,Stuart Hall High School,1715 Octavia Street,San Francisco,CA,94109,,,,,415-345-5811,shhs@sacredsf.org,tony.farrell@sacredsf.org,San Francisco Unified,Mr.,Tony,Farrell,Head of School,tony.farrell@sacredsf.org,Boys Only,Day Only,9,12,0,0,0,0,0,0,0,0,0,51,49,51,27,0,0,178,No,0,20,2,2,7,No,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Mrs.,Anne Marie,Krecjarek,President,annemarie.krecjarek@sacredsf.org,Mr.,Reynolds,Marquette,ren.marquette@sacredsf.org
147028,San Francisco,38684786905913,Synergy School,1387 Valencia Street,San Francisco,CA,94110,,,,,415-567-6177,office@synergyschool.org,,San Francisco Unified,Ms.,Tanya,Baker,Director,tanya@synergyschool.org,Coeducational,Day Only,K,8,25,18,18,18,20,21,25,24,23,0,0,0,0,0,0,192,No,0,19,2,4,4,No,Yes,Yes,Yes,Yes,Non-religious,,Ms.,Joan,Pettijohn,Director,joan@synergyschool.org,Ms.,Deirdre,Devine,deirdre@synergyschool.org
133064,San Francisco,38684786147425,Tahour Academy,"1 Embarcadero Center, Number 26642",San Francisco,CA,94126,,,,,415-335-0358,kfarahbahksh@dons.usfca.edu,,San Francisco Unified,Ms.,Khadijah,Farahbahksh,Head of School,kfarahbahksh@dons.usfca.edu,Boys Only,Day Only,5,12,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,6,No,0,1,0,1,1,,No,No,No,No,Religious,Islamic,Ms.,Khadijah,Farahbahksh,Director,kfarahbahksh@dons.usfca.edu,Ms.,Khadijah,Farahbahksh,kfarahbahksh@dons.usfca.edu
146733,San Francisco,38684786145049,Teknion Peri Sophia Academy,315 Rome Street,San Francisco,CA,94112,,,,,415-715-8551,johnsoneng@yahoo.com,,San Francisco Unified,Mr.,Johnson,Eng,Executive Director,johnsoneng@yahoo.com,Coeducational,Day Only,K,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6,No,0,1,0,1,1,No,No,No,No,No,Religious,Not affiliated with any denomination,Mrs.,Miriam,Eng,Head of School,meng55555@hotmail.com,Mr.,Johnson,Eng,joihnsoneng@yahoo.com
132909,San Francisco,38684786138176,The Bay School of San Francisco,35 Keyes Avenue,San Francisco,CA,94129,,,,,415-561-5800,sgallop@bayschoolsf.org,,San Francisco Unified,Ms.,Samantha,Gallop,Administrator,sgallop@bayschoolsf.org,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,90,81,77,74,0,0,322,Yes,75,31,7,10,24,,Yes,No,No,Yes,Non-religious,,Mr.,Timothy,Johnson,Head of School,tjohnson@bayschoolsf.org,Ms.,Samantha,Gallop,sgallop@bayschoolsf.org
145703,San Francisco,38684786981153,The Discovery Center School,1442 Fulton Street,San Francisco,CA,94117,"Office, 570 El Camino Real, Suite 150-414",Redwood City,CA,94063,415-724-7458,jantaylor2007@gmail.com,,San Francisco Unified,Ms.,Jan,Taylor,Director,jantaylor2007@gmail.com,Coeducational,Day Only,K,12,0,1,0,1,2,1,0,0,1,2,2,2,1,0,1,14,Yes,1,1,2,1,0,Yes,No,No,No,No,Non-religious,,Mrs.,Janet,Wherry,Principal,discoverycenterschool@gmail.com,Mrs.,Janet,Wherry,discoverycenterschool@gmail.com
148370,San Francisco,38684786981351,The Laurel School,350 9th Avenue,San Francisco,CA,94118,,,,,415-752-3567,info@thelaurelschool.com,,San Francisco Unified,Mr.,Hal,Hensler,Head of School,hhensler@thelaurelschool.com,Coeducational,Day Only,K,8,3,4,8,8,2,9,19,10,8,0,0,0,0,0,0,71,No,0,7,5,1,0,No,Yes,No,No,Yes,Non-religious,,Mr.,Hal,Hensler,Head of School,hhensler@thelaurelschool.com,Mr.,Russell,Tefft,rtefft@thelaurelschool.com
138424,San Francisco,38684786980833,Town School for Boys,2750 Jackson Street,San Francisco,CA,94115,,,,,415-921-3747,shapiro@townschool.com,,San Francisco Unified,Mr.,W. Brewster,Ely,Headmaster,ely@townschool.com,Boys Only,Day Only,K,8,46,46,45,44,45,46,44,45,42,0,0,0,0,0,0,403,No,0,47,12,15,17,No,Yes,Yes,Yes,Yes,Non-religious,,Mr.,David,Shimmon,Other,ely@townschool.com,Ms.,Marie,Shapiro,shapiro@townschool.com
134543,San Francisco,38684786938930,Urban School of San Francisco,1563 Page Street,San Francisco,CA,94117,,,,,415-626-2919,dwalters@urbanschool.org,,San Francisco Unified,Ms.,Diane,Walters,Director,dwalters@urbanschool.org,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,97,95,98,85,0,0,375,No,88,28,25,11,23,Yes,Yes,Yes,Yes,Yes,Non-religious,,Mr.,Mark,Salkind,Head of School,msalkind@urbanschool.org,Ms.,Monique,Perry,mperry@urbanschool.org
143444,San Francisco,38684786938914,Voice of Pentecost Academy,1970 Ocean Avenue,San Francisco,CA,94127,,,,,415-334-0105,vopacademy@yahoo.com,hannah.hamre@gmail.com,San Francisco,Mr.,Sherwood,Jansen,Principal,jansenesq@aol.com,Coeducational,Day Only,K,12,6,2,4,4,6,3,7,2,6,8,2,6,4,0,0,60,Yes,0,5,2,2,0,No,Yes,No,No,Yes,Religious,Not affiliated with any denomination,Mr.,Sherwood,Jansen,Principal,jansenesq@aol.com,Mrs.,Hannah,Moran,vopacademy@yahoo.com
136005,San Francisco,38684786203384,Wen Jian Ying,259 Judson Avenue,San Francisco,CA,94112,,,,,415-586-6987,linda_j_wen@yahoo.com,,San Francisco Unified,Ms.,Linda,Wen,President,linda_j_wen@yahoo.com,Coeducational,Day Only,K,12,0,0,0,0,1,1,2,1,2,1,0,0,0,0,0,8,Yes,0,1,3,0,0,No,No,No,No,No,Non-religious,,Ms.,Linda,Wen,President,linda_j_wen@yahoo.com,Ms.,Linda,Wen,linda_j_wen@yahoo.com
132708,San Francisco,38684786980874,West Portal Lutheran Elementary,200 Sloat Boulevard,San Francisco,CA,94132,,,,,415-665-6330,school@wplsf.com,,San Francisco Unified,Mr.,Gary,Beyer,Principal,gary.beyer@wplsf.com,Coeducational,Day Only,K,8,57,51,41,54,60,56,61,63,59,0,0,0,0,0,0,502,No,0,21,6,2,16,,Yes,Yes,Yes,Yes,Religious,Lutheran,Mr.,Robert,Bok,President,,Mr.,Gary,Beyer,gary.beyer@wplsf.com
134303,San Francisco,38684787078710,Woodside International School,1555 Irving Street,San Francisco,CA,94122,,,,,415-564-1063,aedwards@wissf.org,,San Francisco Unified,Ms.,Ariel,Edwards,Head of School,aedwards@wissf.org,Coeducational,Day Only,8,12,0,0,0,0,0,0,0,0,4,3,20,17,18,0,0,62,Yes,17,8,9,3,2,No,No,No,No,No,Non-religious,,Ms.,Ariel,Edwards,Head of School,aedwards@wissf.org,Ms.,Ariel,Edwards,aedwards@wissf.org
134603,San Francisco,38684786204242,Youth Chance High School,169 Steuart Street,San Francisco,CA,94105,,,,,415-615-1337,sdelmonte@ymcasf.org,,San Francisco Unified School District,Miss,Eugenia,Young,Administrator,eyoung@ymcasf.org,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,9,9,9,9,0,0,36,Yes,20,4,1,1,2,No,Yes,No,No,Yes,Non-religious,,Miss,Eugenia,Young,Principal,eyoung@ymcasf.org,Miss,Eugenia,Young,eyoung@ymcasf.org
136367,San Francisco,38684786980890,Zion Lutheran School,495 9th Avenue,San Francisco,CA,94118,495 9th Avenue,San Francisco,CA,94118,415-221-7500,dlaughlin@zionsf.org,,San Francisco Unified,Mrs.,Donna,Laughlin,Principal,dlaughlin@zionsf.org,Coeducational,Day Only,K,8,18,7,13,14,9,19,13,13,17,0,0,0,0,0,0,123,No,0,9,4,2,6,No,Yes,No,No,Yes,Religious,Lutheran,Mrs.,Donna,Laughlin,Principal,dlaughlin@zionsf.org,Mrs.,Donna,Laughlin,dlaughlin@zionsf.org
139592,San Joaquin,39686506147144,Abundant Life Academy,16500 North Ripon Road,Ripon,CA,95366,,,,,209-234-4320,blessedmomof7@gmail.com,,Ripon Unified,Mrs.,Twylia,Shupperd,Principal,blessedmomof7@gmail.com,Coeducational,Day Only,K,12,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,7,No,0,1,0,0,0,No,No,No,No,No,Religious,Baptist,Mrs.,Twylia,Shupperd,Director,,Mrs.,Twylia,Shupperd,
136421,San Joaquin,39754996200026,Bella Vista Christian Academy,1635 Chester Drive,Tracy,CA,95376,,,,,209-835-7438,phaase@stpaulstracy.org,,Tracy Joint Unified,Miss,Peggy,Haase,Executive Director,phaase@stpaulstracy.org,Coeducational,Day Only,K,8,21,18,24,20,21,24,21,15,21,0,0,0,0,0,0,185,No,0,10,0,1,6,No,Yes,No,No,Yes,Religious,Lutheran,Miss,Peggy,Haase,Executive Director,phaase@stpaulstracy.org,Mrs.,Kim,Adams,kadams@stpausltracy.org
133372,San Joaquin,39686766980908,Cathedral of the Annunciation School,1110 North Lincoln Street,Stockton,CA,95203,,,,,209-444-4000,annunciationstkn@aol.com,,Stockton Unified School District,Mrs.,Danielle,Silva,Principal,annunciationstkn@aol.com,Coeducational,Day Only,K,8,28,34,32,34,31,30,32,33,27,0,0,0,0,0,0,281,No,0,12,0,2,7,No,Yes,No,No,Yes,Religious,Roman Catholic,Fr.,John,Armistead,Other,,Mrs.,Danielle,Silva,annunciationstkn@aol.com
135348,San Joaquin,39685936146112,Central Valley Christian Academy,10948 South Airport Way,Manteca,CA,95336,,,,,209-982-9888,secretary@cvchristianacademy.com,,Manteca Unified,Mr.,Parry,Dalzell,Administrator,parryldalzell@hotmail.com,Coeducational,Day Only,K,12,3,3,1,2,4,2,3,4,1,1,2,3,0,0,0,29,Yes,0,2,0,0,6,No,Yes,No,No,Yes,Religious,Baptist,Mr.,Parry,Dalzell,Principal,parryldalzell@hotmail.com,Mrs.,Tiffany,Perez,perezzoo@comcast.net
135622,San Joaquin,39686767059348,Children's Home of Stockton NPS,430 North Pilgrim Street,Stockton,CA,95205,,,,,209-466-0853,mdutra@chsstk.com,,Stockton Unified,Mr.,Michael,Dutra,Principal,mdutra@chsstk.com,Coeducational,Both,K,12,0,0,1,2,1,3,2,2,5,6,9,10,8,0,0,49,Yes,10,7,0,2,11,Yes,Yes,No,No,Yes,Non-religious,,Mr.,Phillip,Kolodziej,Executive Director,pkolodziej@aol.com,Ms.,Gail,Venturino,venturino47@hotmail.com
135819,San Joaquin,39685936137293,Cornerstone Christian School,17900 Comconex Road,Manteca,CA,95336,,,,,209-825-1422,ccs@cornerstone-cc.com,,Manteca Unified,Mr.,Douglas,Scott,Administrator,ccs@cornerstone-cc.com,Coeducational,Day Only,K,2,12,5,4,0,0,0,0,0,0,0,0,0,0,0,0,21,No,0,3,2,1,0,No,Yes,No,No,Yes,Religious,Assembly of God,Mr.,Douglas,Scott,Principal,ccs@cornerstone-cc.com,Mr.,Douglas,Scott,ccs@cornerstone-cc.com
146089,San Joaquin,39686766133797,First Baptist Christian Schools,3535 North El Dorado Street,Stockton,CA,95204,,,,,209-466-1577,sbulleri@fbcstockton.org,,Stockton Unified,Mrs.,Stephanie,Bulleri,Principal,sbulleri@fbcstockton.org,Coeducational,Day Only,K,8,16,11,13,18,19,10,6,12,12,0,0,0,0,0,0,117,No,0,9,2,1,2,No,Yes,No,No,Yes,Religious,Baptist,Mrs.,Stephanie,Bulleri,Principal,sbulleri@fbcstockton.org,Ms.,Karen,Neal,kneal@fbcstockton.org
136202,San Joaquin,39754996145536,Golden State Academy,3195 Milton Jenson Court,Tracy,CA,95377,,,,,209-831-9449,keith.watson@goldenstateacademy.org,,Tracy Joint Unified,Mrs.,Amy,Watson,Administrator,amy.watson@goldenstateacademy.org,Coeducational,Day Only,K,12,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,7,Yes,0,1,1,0,0,No,No,No,No,No,Non-religious,,Mr.,Keith,Watson,Director,keith.watson@goldenstateacademy.org,Mrs.,Amy,Watson,amy.watson@goldenstateacademy.org
137965,San Joaquin,39685856147466,Iron Arrow Academy,2113 Debbie Lane,Lodi,CA,95242,,,,,925-789-9854,Aaroncori@yahoo.com,,Lodi Unified,Mrs.,Cori,Asuncion,Administrator,Makuahine7@gmail.com,Coeducational,Day Only,1,12,0,1,0,0,1,0,1,0,1,0,0,2,0,0,0,6,Yes,0,1,0,1,0,No,No,No,No,No,Religious,Not affiliated with any denomination,Mr.,Aaron,Asuncion,Principal,,Mrs.,Cori,Asuncion,
146708,San Joaquin,39685856146351,JECOI Adventure Academy,12744 North Jack Tone Road,Lodi,CA,95240,"793 South Tracy Boulevard, Suite 349",Tracy,CA,95376,209-373-7902,info@jecoi.org,staci@jecoi.org,Lodi Unified,Ms.,Staci,Coleman,Headmaster,staci@jecoi.org,Coeducational,Day Only,K,12,2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,6,Yes,0,2,2,1,1,No,Yes,No,No,Yes,Non-religious,,Dr.,Lakisha,Jenkins,President,dr.lakisha@jecoi.org,Dr.,Lakisha,Jenkins,dr.lakisha@jecoi.org
133772,San Joaquin,39685857098858,Jim Elliot Christian High School,2695 West Vine Street,Lodi,CA,95242,,,,,209-368-2800,mweigum@jechs.com,kmartens@jechs.com,Lodi Unified,Mr.,Thomas,Spadafore,Principal,spadafore@jechs.com,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,42,42,45,40,0,0,169,Yes,50,8,8,1,5,No,Yes,Yes,No,Yes,Religious,Interdenominational,Mr.,Thomas,Spadafore,Principal,spadafore@jechs.com,Mrs.,Marlene,Weigum,mweigum@jechs.com
143669,San Joaquin,39685857084809,Life Training Academy,11451 North West Lane,Lodi,CA,95242,,,,,209-339-7373,lifetrainingacademy@thehomechurch.net,,Lodi Unified,Mr.,Jeff,Craig,Director,lifetrainingacademy@thehomechurch.net,Coeducational,Day Only,K,12,9,12,7,3,5,6,3,4,2,3,2,1,2,0,0,59,No,0,3,4,1,1,No,Yes,Yes,Yes,Yes,Religious,Baptist,Mr.,Jeff,Craig,Director,lifetrainingacademt@thehomechurch.net,Mr.,Jeff,Craig,lifetrainingacademt@thehomechurch.net
137847,San Joaquin,39685856939847,Lodi Academy,1230 South Central Avenue,Lodi,CA,95240,,,,,209-368-2781,hpeterson@lodiacademy.net,,Lodi Unified,Mr.,Harley,Peterson,Principal,hpeterson@lodiacademy.net,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,30,14,23,23,0,0,90,Yes,26,7,5,1,7,No,Yes,No,No,Yes,Religious,Seventh-day Adventist,Mr.,Bill,Keresoma,Superintendent,superintendent@nccsda.com,Mr.,Bill,Keresoma,superintendent@nccsda.com
145575,San Joaquin,39685856137467,Lodi Christian School,18621 North Highway 99,Acampo,CA,95220,PO Box 268,Acampo,CA,95220,209-368-7627,info@lodichristianschool.org,,Lodi Unified,Mr.,Ron,Hittle,Principal,rhittle@lodichristianschool.org,Coeducational,Day Only,K,8,23,20,19,29,22,20,17,21,27,0,0,0,0,0,0,198,No,0,10,2,1,9,No,Yes,No,No,Yes,Religious,Not affiliated with any denomination,Mr.,Ron,Hittle,Principal,rhittle@lodichristianschool.org,Mrs.,Angela,Juelch,ajuelch@lodichristianschool.org
137859,San Joaquin,39685856978282,Lodi Seventh-day Adventist Elementary,1240 South Central Avenue,Lodi,CA,95240,,,,,209-368-5341,admin@lodisdaelem.org,,Lodi Unified,Mr.,Walter,Turner,Principal,admin@lodisdaelem.org,Coeducational,Day Only,K,8,18,21,16,15,23,20,28,23,19,0,0,0,0,0,0,183,No,0,10,0,1,8,No,Yes,No,No,Yes,Religious,Seventh-day Adventist,Mr.,Bill,Keresoma,Superintendent,superintendent@nccsda.com,Mr.,Bill,Keresoma,superintendent@nccsda.com
137901,San Joaquin,39685936961320,Manteca Adventist Christian School,525 South Union Road,Manteca,CA,95337,,,,,209-239-3140,mantecasdaschool@gmail.com,,Manteca Unified,Mrs.,Heidi,Jorgenson,Principal,mantecasdaschool@gmail.com,Coeducational,Day Only,1,8,0,0,0,2,2,3,2,1,4,0,0,0,0,0,0,14,No,0,1,0,0,1,No,Yes,No,No,Yes,Religious,Seventh-day Adventist,Mrs.,Coreen,Hicks,Superintendent,superintendent@nccsda.com,Mr.,Bill,Keresoma,superintendent@nccsda.com
138643,San Joaquin,39685696202550,Merryhill Elementary School,4811 Riverbrook Drive,Stockton,CA,95219,,,,,209-477-9005,corinne.deprater@nlcinc.com,,Stockton Unified,Ms.,Kate,Taylor,Executive Director,kate.taylor@nlcinc.com,Coeducational,Day Only,K,8,17,16,18,21,16,14,12,15,16,0,0,0,0,0,0,145,No,0,12,4,1,6,No,No,No,No,No,Non-religious,,Ms.,Corinne,DePrater,Principal,corinne.deprater@nlcinc.com,Ms.,Juanita,Solis,juanita.solis@nlcinc.com
147800,San Joaquin,39685856961338,North Valley School-Lodi,12755 North Highway 88,Lodi,CA,95240,,,,,209-340-5800,dwilliams@victor.org,,Lodi Unified,Mr.,Danny,Williams,Principal,dwilliams@victor.org,Coeducational,Day Only,2,12,0,0,0,1,1,1,4,6,7,8,9,8,8,0,0,53,Yes,2,5,0,2,35,Yes,Yes,No,No,Yes,Non-religious,,Mrs.,Paige,Shurtliff-Greene,Executive Director,pshurtliff@victor.org,Ms.,Debra,Malberg,dmalberg@victor.org
136243,San Joaquin,39686767090855,Options in Education Inc.,2106 East Cherokee Road,Stockton,CA,95205,,,,,209-476-1675,sgoodman@options-in-ed.org,dlococo@options-in-ed.org,Stockton Unified,Mrs.,Sarah,Goodman,Principal,sgoodman@options-in-ed.org,Boys Only,Day Only,1,12,0,0,1,1,2,2,2,3,4,5,6,6,8,0,0,40,Yes,6,4,0,2,30,Yes,Yes,No,No,Yes,Non-religious,,Mr.,Craig,Fredericks,Other,cfredericks@hsp1980.org,Miss,Debra,LoCoco,dlococo@options-in-ed.org
141882,San Joaquin,39685696978290,Presentation Elementary,1635 West Benjamin Holt Drive,Stockton,CA,95207,,,,,209-472-2140,principal@presentationschool.org,kpeters@presentationschool.org,Lincoln Unified,Mrs.,Kelly,Peters,Other,kpeters@presentationschool.org,Coeducational,Day Only,K,8,25,29,29,31,26,35,32,33,33,0,0,0,0,0,0,273,No,0,10,4,2,10,No,Yes,No,No,Yes,Religious,Roman Catholic,Mrs.,Maria,Amen,Principal,principal@presentationschool.org,Mrs.,Becky,Espinoza,office@presentationschool.org
