"California Department of Education, Title II Leadership Office",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2012-13 Private School Affidavit Data - Schools with Enrollment of Six or More Students (August 5, 2013)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Affidavit ID,County,CDS Code,School ,Street,City,State,Zip,Mailing Street,Mailing City,Mailing State,Mailing Zip,Telephone,Email ,Email2,Public District,Site Administrator Salutation,Site Administrator First Name,Site Administrator Last Name,Site Administrator Title,Site Administrator Email,School Type,School Accommodations,Low Grade,High Grade,Kindergarten Enrollment,Grade 1 Enrollment,Grade 2 Enrollment,Grade 3 Enrollment,Grade 4 Enrollment,Grade 5 Enrollment,Grade 6 Enrollment,Grade 7 Enrollment,Grade 8 Enrollment,Grade 9 Enrollment,Grade 10 Enrollment,Grade 11 Enrollment,Grade 12 Enrollment,Ungraded Elementary Enrollmnet,Ungraded Secondary Enrollment,Total Enrollment,Diploma Offered,Graduates 2012,Full Time Teachers,Part Time Teachers,Administrative Staff,Other Staff,Offers Special Education,Tax Exempt 501,Tax Exempt 23701,Tax Exempt 214,Tax Exempt,Religious Classification,Religious Denomination,Director/Principal Officer Salutation,Director/Principal Officer First Name,Director/Principal Officer Last Name,Director/Principal Officer Title,Director/Principal Officer Email,Custodian of Records Salutation,Custodian of Records First Name,Custodian of Records Last Name,Custodian of Records Email
123908,Santa Clara,43695916980478,St. Joseph Catholic,1120 Miramonte Avenue,Mountain View,CA,94040,,,,,650-967-1839,smirendaknight@sjmv.org,,Mountain View Whisman,Mrs.,Stephanie,Mirenda-Knight,Principal,smirendaknight@sjmv.org,Coeducational,Day Only,K,8,14,17,26,17,24,23,26,30,29,0,0,0,0,0,0,206,No,0,10,4,1,11,No,Yes,No,No,Yes,Religious,Roman Catholic,Rev.,Bishop Patrick,McGrath,President,pallen@dsj.org,Mrs.,Stephanie,Mirenda-Knight,smirendaknight@sjmv.org
119907,Santa Clara,43694196980460,St. Joseph of Cupertino Elementary,10120 North De Anza Boulevard,Cupertino,CA,95014,,,,,408-252-6441,stjosephcup@yahoo.com,,Cupertino Union,Ms.,Mary,Lyons,Principal,stjosephcup@yahoo.com,Coeducational,Day Only,K,8,37,36,36,34,35,36,31,36,36,0,0,0,0,0,0,317,No,0,11,0,1,35,No,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Rev.,Patrick,McGrath,President,,Ms.,Mary,Lyons,stjosephcup@yahoo.com
130562,Santa Clara,43696746980494,St. Justin,2655 Homestead Road,Santa Clara,CA,95051,,,,,408-248-1094,schooloffice@stjustinschool.org,ksuty@djs.org,Santa Clara Unified,Mrs.,Dorothy,Carolson,Other,dcarlson@dsj.org,Coeducational,Day Only,K,8,28,30,35,36,30,35,35,34,28,0,0,0,0,0,0,291,No,0,9,4,2,30,No,Yes,No,No,Yes,Religious,Roman Catholic,Ms.,Karen,Suty,Principal,ksuty@dsj.org,Ms.,Karen,Suty,ksuty@att.net
117738,Santa Clara,43696746997886,St. Lawrence Academy,2000 Lawrence Court,Santa Clara,CA,95051,,,,,408-296-3013,cfilios@saintlawrence.org,,Santa Clara Unified,Mrs.,Christie,Filios,Principal,cfilios@saintlawrence.org,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,52,65,63,55,0,0,235,No,45,22,2,2,3,No,Yes,No,No,Yes,Religious,Roman Catholic,Mrs.,Christie,Filios,Principal,cfilios@saintlawrence.org,Mrs.,Marie,Reid,
121814,Santa Clara,43696746980502,St. Lawrence Elementary and Middle School,1977 St. Lawrence Drive,Santa Clara,CA,95051,,,,,408-296-2260,elemiddle@saintlawrence.org,,Santa Clara Unified School District,Rev.,Patrick,McGrath,Administrator,,Coeducational,Day Only,K,8,31,39,34,27,34,40,40,30,52,0,0,0,0,0,0,327,No,0,15,6,1,12,No,Yes,No,No,Yes,Religious,Roman Catholic,Mr.,Philip,Dolan,Principal,pdolan@saintlawrence.org,Mr.,Philip,Dolan,pdolan@saintlawrence.org
123231,Santa Clara,43696666980510,St. Leo the Great School,1051 West San Fernando Street,San Jose,CA,95126,,,,,408-293-4846,mbordeleau@stleosj.org,mbordeleau@stleosj.org,San Jose Unified,Dr.,Marie,Bordeleau,Principal,mbordeleau@stleosj.org,Coeducational,Day Only,K,8,30,32,32,30,34,32,34,33,22,0,0,0,0,0,0,279,No,0,15,4,0,25,No,Yes,Yes,No,Yes,Religious,Roman Catholic,Ms.,Marie,Bordeleau,Principal,mbordeleau@stleosj.org,Ms.,Marie,Bordeleau,mbordeleau@stleosj.org
124829,Santa Clara,43693936980528,St. Lucy Parish School,76 Kennedy Avenue,Campbell,CA,95008,,,,,408-871-8023,principal@stlucyschool.org,,Campbell Union Elementary,Miss,Sue,Grover,Principal,principal@stlucyschool.org,Coeducational,Day Only,K,8,37,36,34,36,35,33,36,34,37,0,0,0,0,0,0,318,No,0,19,4,2,10,No,Yes,No,No,Yes,Religious,Roman Catholic,Miss,Sue,Grover,Principal,principal@stlucyschool.org,Mrs.,Eva,Sutton,eva.sutton@stlucyschool.org
129380,Santa Clara,43693936980544,St. Martin of Tours Elementary,300 O'Connor Drive,San Jose,CA,95128,,,,,408-287-3630,janderson@stmartin.org,,Campbell Union,Mrs.,Karen,DeMonner,Principal,kdemonner@stmartin.org,Coeducational,Day Only,K,8,36,36,36,36,36,36,36,37,35,0,0,0,0,0,0,324,No,0,19,3,3,16,No,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Rev.,Patrick,McGrath,President,mcgrath@dsj.org,Mrs.,Cathi,Contreras,ccontreras@stmartin.org
129259,Santa Clara,43694846966147,St. Mary,7900 Church Street,Gilroy,CA,95020,,,,,408-842-2827,kshields@stmarygilroy.org,,Gilroy Unified,Mrs.,Kim,Shields,Principal,kshields@stmarygilroy.org,Coeducational,Day Only,K,8,27,25,32,34,32,37,35,30,36,0,0,0,0,0,0,288,No,0,10,5,1,14,No,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Mrs.,Kim,Shields,Principal,kshields@stmarygilroy.org,Mrs.,Emily,Morris,emorris@stmarygilroy.org
118491,Santa Clara,43695266980551,St. Mary's Elementary,30 Lyndon Avenue,Los Gatos,CA,95030,,,,,408-354-3944,snicki@stmaryslg.org,,Los Gatos Union Elementary,Sr.,Nicki,Thomas,President,snicki@stmaryslg.org,Coeducational,Day Only,K,8,34,32,35,29,34,36,35,31,34,0,0,0,0,0,0,300,No,0,11,4,2,17,No,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Rev.,Patrick,McGrath,Other,,Mrs.,Sheryl,Becker,sbecker@stmaryslg.org
129370,Santa Clara,43695186980213,St. Nicholas Elementary,12816 El Monte,Los Altos Hills,CA,94022,,,,,650-941-4056,mattkomar@stnicholaslah.com,,Los Altos Elementary,Fr.,Larry,Percell,Other,lpercell@dsj.org,Coeducational,Day Only,K,8,22,28,28,28,29,26,30,31,24,0,0,0,0,0,0,246,No,0,12,3,1,17,No,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Mr.,Matt,Komar,Principal,mattkomar@stnicholaslah.com,Mr.,Matt,Komar,education@dsj.org
124971,Santa Clara,43696666980221,St. Patrick Elementary,51 North Ninth Street,San Jose,CA,95112,,,,,408-283-5858,oislas@dsj.org,,San Jose Unified,Ms.,Olga,Islas,Principal,oislas@dsj.org,Coeducational,Day Only,K,8,34,24,29,30,31,26,30,26,16,0,0,0,0,0,0,246,No,0,11,2,2,18,Yes,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Rev.,Patrick,McGrath,Other,education@dsj.org,Ms.,Olga,Islas,oislas@dsj.org
120275,Santa Clara,43694196980239,St. Simon Elementary,1840 Grant Road,Los Altos,CA,94024,,,,,650-968-9952,srummell@stsimon.org,education@dsj.org,Cupertino Union,Mr.,Steven,Rummell,Principal,srummell@stsimon.org,Coeducational,Day Only,K,8,48,42,59,56,68,56,66,60,59,0,0,0,0,0,0,514,No,0,27,4,3,24,No,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Rev.,Patrick,MGrath,Principal,education@dsj.org,Mr.,Steven,Rummell,srummell@stsimon.org
121518,Santa Clara,43697086917025,St. Timothy's Lutheran,5100 Camden Avenue,San Jose,CA,95124,,,,,408-265-0244,info@stlcsj.org,gayle.renken@stlcsj.org,Union Elementary,Mrs.,Gayle,Renken,Principal,gayle.renken@stlcsj.org,Coeducational,Day Only,K,5,15,16,10,7,12,6,0,0,0,0,0,0,0,0,0,66,No,0,7,8,1,5,Yes,Yes,No,No,Yes,Religious,Lutheran,Mrs.,Gayle,Renken,Principal,gayle.renken@stlcsj.org,Mrs.,Marianne,Larson,marianne.larson@stlcsj.org
116747,Santa Clara,43693776980247,St. Victor School,3150 Sierra Road,San Jose,CA,95132,,,,,408-251-1740,pwolf@stvictor.org,pwolf@stvictor.org,Berryessa Union Elementary,Miss,Patricia,Wolf,Principal,pwolf@stvictor.org,Coeducational,Day Only,K,8,32,32,33,26,39,35,31,32,34,0,0,0,0,0,0,294,No,0,12,2,2,9,No,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Mrs.,Victoria,Hinkle,Administrator,pwolf@stvictor.org,Mrs.,Patricia,Wolf,pwolf@stvictor.org
121530,Santa Clara,43696416133052,Stanford University Online High School,220 Panama Street,Stanford,CA,94305,,,,,650-721-9422,ohsregistrar@stanford.edu,,Palo Alto Unified,Ms.,Kathlyn,Gray,Director,kgray2@stanford.edu,Coeducational,Day Only,7,12,0,0,0,0,0,0,0,29,49,89,99,144,113,0,0,523,Yes,27,29,9,11,3,No,Yes,No,No,Yes,Non-religious,,Ms.,Kathlyn,Gray,Director,kgray2@stanford.edu,Ms.,Kelly,Kalnas,ohsregistrar@stanford.edu
120227,Santa Clara,43693936205868,Stellar Learning Academy,1 West Campbell Avenue J71,Campbell,CA,95008,,,,,408-866-4996,lern4fun@earthlink.net,stellarlearningacademy@gmail.com,Campbell Union,Mrs.,Linda,Danczak,Director,lern4fun@earthlink.net,Coeducational,Day Only,K,12,6,2,3,6,0,5,3,5,1,1,0,4,1,0,0,37,Yes,4,5,2,2,1,Yes,Yes,No,No,Yes,Non-religious,,Mrs.,Linda,Danczak,Director,lern4fun@earthlink.net,Mrs.,Linda,Danczak,lern4fun@earthlink.net
130686,Santa Clara,43697086132062,Stratford Middle School,1718 Andover Lane,San Jose,CA,95124,,,,,408-626-0001,mschwartz@stratfordschools.com,,Union Elementary,Ms.,Maggie,Schwartz,Principal,mschwartz@stratfordschools.com,Coeducational,Day Only,6,8,0,0,0,0,0,0,70,58,64,0,0,0,0,0,0,192,No,0,16,2,2,12,No,No,No,No,No,Non-religious,,Ms.,Maggie,Schwartz,Principal,mschwartz@stratfordschools.com,Ms.,Shirley,Mace,smace@stratfordschools.com
130611,Santa Clara,43696416131981,Stratford School,870 North California Avenue,Palo Alto,CA,94303,,,,,650-493-1151,sparegian@stratfordschools.com,,Palo Alto Unified,Ms.,Sherrie,Paregian,Principal,sparegian@stratfordschools.com,Coeducational,Day Only,K,5,44,40,22,24,29,11,0,0,0,0,0,0,0,0,0,170,No,0,14,1,2,10,No,No,No,No,No,Non-religious,,Ms.,Sherrie,Paregian,Principal,sparegian@stratfordschools.com,Ms.,Kellie,Piccolotti,kpiccolotti@stratfordschools.com
130612,Santa Clara,43696907102759,Stratford School,1196 Lime Drive,Sunnyvale,CA,94087,,,,,408-732-4424,jburbank@stratfordschools.com,,Sunnyvale,Ms.,Judy,Burbank,Principal,jburbank@stratfordschools.com,Coeducational,Day Only,K,5,77,44,46,36,38,31,0,0,0,0,0,0,0,0,0,272,No,0,19,1,2,16,No,No,No,No,No,Non-religious,,Ms.,Judy,Burbank,Principal,jburbank@stratfordschools.com,Ms.,Livvie,Cuaron,lcuaron@stratfordschools.com
130613,Santa Clara,43696746138861,Stratford School,890 Pomeroy Avenue,Santa Clara,CA,95051,,,,,408-244-4073,mogupta@stratfordschools.com,,Santa Clara Unified,Ms.,Monisha,Gupta,Principal,mogupta@stratfordschools.com,Coeducational,Day Only,K,8,81,85,44,41,31,29,56,62,64,0,0,0,0,0,0,493,No,0,35,2,4,24,No,No,No,No,No,Non-religious,,Ms.,Monisha,Gupta,Principal,mogupta@stratfordschools.com,Ms.,Sheri,Langlois,mogupta@stratfordschools.com
130684,Santa Clara,43696256206015,Stratford School,6670 San Anselmo Way,San Jose,CA,95119,,,,,408-363-2130,bzuvella@stratfordschools.com,,Oak Grove Elementary,Ms.,Beth Ann,Zuvella,Principal,bzuvella@stratfordschools.com,Coeducational,Day Only,K,5,70,51,62,40,34,30,0,0,0,0,0,0,0,0,0,287,No,0,19,3,1,10,No,No,No,No,No,Non-religious,,Ms.,Beth Ann,Zuvella,Principal,bzuvella@stratfordschools.com,Ms.,Audrey,Briggs,abriggs@stratfordschools.com
130722,Santa Clara,43696906202956,Stratford School,820 West McKinley Avenue,Sunnyvale,CA,94086,,,,,408-737-1500,lmorgan@stratfordschools.com,,Sunnyvale,Ms.,Laura,Morgan,Principal,lmorgan@stratfordschools.com,Coeducational,Day Only,K,5,88,60,44,21,39,21,0,0,0,0,0,0,0,0,0,273,No,0,16,2,2,16,No,No,No,No,No,,,Ms.,Laura,Morgan,Principal,lmorgan@stratfordschools.com,Ms.,Meera,Kotak,mkotak@stratfordschools.com
130725,Santa Clara,43697086203152,Stratford School,220 Kensington Way,Los Gatos,CA,95032,,,,,408-371-3020,tpetrinovich@stratfordschools.com,,Union Elementary,Ms.,Tekla,Petrinovich,Principal,tpetrinovich@stratfordschools.com,Coeducational,Day Only,K,5,52,59,49,58,43,48,0,0,0,0,0,0,0,0,0,309,No,0,23,0,2,12,No,No,No,No,No,Non-religious,,Ms.,Tekla,Petrinovich,Principal,tpetrinovich@stratfordschools.com,Ms.,Sandy,Zangara,szangara@stratfordschools.com
130726,Santa Clara,43695836138838,Stratford School,410 Llagas Road,Morgan Hill,CA,95037,,,,,408-776-8801,cdamato@stratfordschools.com,,Morgan Hill Unified,Ms.,Cheryl,Damato,Principal,cdamato@stratfordschools.com,Coeducational,Day Only,K,5,21,17,12,18,9,9,0,0,0,0,0,0,0,0,0,86,No,0,7,2,2,4,No,No,No,No,No,Non-religious,,Ms.,Cheryl,Damato,Principal,cdamato@stratfordschools.com,Ms.,Andrea,Rush,arush@stratfordschools.com
130724,Santa Clara,43696906923825,Sunnyvale Christian,445 South Mary Avenue,Sunnyvale,CA,94086,,,,,408-736-3286,lmclintock@sunnyvalechristianschool.com,,Sunnyvale,Mrs.,Leanna,Christie,Principal,lchristie@sunnyvalechristianschool.com,Coeducational,Day Only,K,5,23,16,13,11,13,8,0,0,0,0,0,0,0,0,0,84,No,0,5,2,1,4,No,Yes,No,No,Yes,Religious,Baptist,Mrs.,Lorraine,McLintock,Other,lmclintock@sunnyvalechristianschool.com,Mrs.,Lorraine,McLintock,lmclintock@sunnyvalechristianschool.com
117808,Santa Clara,43696416144166,The Children's School of Art and Science,4175 Manuela Avenue,Palo Alto,CA,94306,,,,,650-284-8979,learn@tcsas.org,,Palo Alto Unified,Mr.,Theodore,Timpson,Director,theodore@tcsas.org,Coeducational,Day Only,K,6,0,5,0,1,4,3,0,0,0,0,0,0,0,0,0,13,No,0,1,2,1,0,No,Yes,Yes,No,Yes,Non-religious,,Mr.,Theodore,Timpson,Director,theodore@tcsas.org,Mr.,Theodore,Timpson,theodore@tcsas.org
130952,Santa Clara,43-69666-01234,The Creekside School,"540 Sands Drive, Building E",San Jose,CA,95125,,,,,408-448-2494,Kelly@creeksideschool.org,Info@creeksideschool.org,San Jose Unified,Ms.,Kelly,Ettinger,Executive Director,kelly@creeksideschool.org,Coeducational,Day Only,K,8,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,7,No,0,2,0,1,12,Yes,Yes,No,No,Yes,Non-religious,,Ms.,Kelly,Ettinger,Executive Director,kelly@creeksideschool.org,Ms.,Kelly,Ettinger,Kelly@creeksideschool.org
123619,Santa Clara,43694687078421,The King's Academy,562 North Britton Avenue,Sunnyvale,CA,94085,,,,,408-481-9900,glee.balvanz@tka.org,,Fremont Union High School,Mr.,Robert,Kellogg,Principal,bob.kellogg@tka.org,Coeducational,Day Only,K,12,3,11,17,9,14,9,103,146,135,173,176,184,179,0,0,1159,Yes,154,67,143,4,52,No,Yes,No,No,Yes,Religious,Not affiliated with any denomination,Mr.,Robert,Kellogg,Principal,bob.kellogg@tka.org,Mrs.,Judi,Squires,judi.squires@tka.org
126936,Santa Clara,43696416200117,Torah Academy,3070 Louis Road,Palo Alto,CA,94303,,,,,650-424-9800,office@chabadgsb.com,sandyabel@chabadgsb.com,Palo Alto Unified,Mrs.,Rachel,Greenberg,Administrator,,Coeducational,Day Only,K,8,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,No,0,0,2,1,0,No,Yes,No,Yes,Yes,Religious,Jewish,Rabbi,Yosef,Levin,Director,,Mrs.,Rachel,Greenberg,
118239,Santa Clara,43694506956478,Tower Academy,2887 McLaughlin Avenue,San Jose,CA,95121,,,,,408-578-2830,toweracademy@sbcglobal.net,,Franklin-McKinley Elementary,Mr.,John,Dutra,Administrator,toweracademy@sbcglobal.net,Coeducational,Day Only,K,5,18,11,8,9,5,5,0,0,0,0,0,0,0,0,0,56,No,0,3,2,1,2,No,No,No,No,No,Non-religious,,Mr.,John,Dutra,Principal,toweracademy@sbcglobal.net,Mr.,John,Dutra,toweracademy@sbcglobal.net
125808,Santa Clara,43693776203012,Trinity Christian School,1333 Lefont Drive,San Jose,CA,95131,PO Box 612573,San Jose,CA,95161,408-573-7270,trinitychristian@sbcglobal.net,,Berryessa Union Elementary,Mrs.,Lenny,Triglia,Director,trinitychristian@sbcglobal.net,Coeducational,Day Only,1,12,0,0,5,1,3,4,2,6,2,4,3,5,6,0,0,41,Yes,3,21,0,1,0,No,No,No,No,No,Religious,Not affiliated with any denomination,Mrs.,Lenny,Triglia,Principal,trinitychristian@sbcglobal.net,Mrs.,Lenny,Triglia,trinitychristian@sbcglobal.net
121794,Santa Clara,43695756135321,Trust Primary School,4660 Eastus Drive,San Jose,CA,95129,,,,,408-725-9116,francis.liao@yahoo.com,trust.montessori@gmail.com,Moreland Elementary,Ms.,Ning,Liao,Director,trust.montessori@gmail.com,Coeducational,Day Only,K,1,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,25,No,0,2,1,1,1,No,No,No,No,No,Non-religious,,Ms.,Ning,Liao,Director,trust.montessori@gmail.com,Ms.,Ning,Liao,trust.montessori@gmail.com
129406,Santa Clara,43693936980338,Valley Christian Elementary,1450 Leigh Avenue,San Jose,CA,95125,,,,,408-559-4400,parentcare@vcs.net,jbrager@vcs.net,Campbell Union Elementary,Mr.,Gabe,Guven,Principal,gguven@vcs.net,Coeducational,Day Only,K,5,72,64,64,78,83,105,0,0,0,0,0,0,0,0,0,466,No,0,23,14,2,22,No,Yes,No,No,Yes,Religious,Not affiliated with any denomination,Dr.,Clifford,Daugherty,President,president@vcs.net,Ms.,Michelle,Furr,mfurr@vcs.net
129397,Santa Clara,43694276940704,Valley Christian High School,"100 Skyway Drive, Suite 110",San Jose,CA,95111,,,,,408-513-2400,parentcare@vcs.net,,East Side Union High,Mr.,Mark,Lodewyk,Principal,mlodewyk@vcs.net,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,337,374,333,326,0,0,1370,Yes,308,56,31,3,15,No,Yes,No,No,Yes,Religious,Not affiliated with any denomination,Dr.,Clifford,Daugherty,President,president@vcs.net,Miss,Lisa,Samuelson,lsamuelson@vcs.net
129388,Santa Clara,43694506980312,Valley Christian Junior High,"100 Skyway Drive, Suite 130",San Jose,CA,95111,,,,,408-513-2460,parentcare@vcs.net,,Franklin-McKinley Elementary,Mrs.,Lisa,Arnett,Principal,larnett@vcs.net,Coeducational,Day Only,6,8,0,0,0,0,0,0,150,205,217,0,0,0,0,0,0,572,No,0,29,13,2,5,No,Yes,No,No,Yes,Religious,Not affiliated with any denomination,Dr.,Clifford,Daugherty,President,president@vcs.net,Mrs.,Michele,Patterson,mpatterson@vcs.net
131521,Santa Clara,43694017104698,Valley International Academy,1 West Campbell Avenue,Campbell,CA,95008,,,,,408-866-9988,dotoole@valleyacademy.org,lauren@valleyacademy.org,Campbell,Mrs.,DeLynne,O'Toole,Other,dotoole@valleyacademy.org,Coeducational,Both,9,12,0,0,0,0,0,0,0,0,0,1,2,5,1,0,0,9,Yes,9,3,3,1,2,No,No,No,No,No,Non-religious,,Mrs.,Susan,Xu,Director,susan@valleyinception.com,Mrs.,DeLynne,O'Toole,dotoole@valleyacademy.org
117562,Santa Clara,43695186142145,Ventana School,1040 Border Road,Los Altos,CA,94024,,,,,650-948-2121,nicolebien@ccla.us,,Los Altos,Mrs.,Nicole,Bien,Principal,nicolebien@ccla.us,Coeducational,Day Only,K,3,16,15,4,2,0,0,0,0,0,0,0,0,0,0,0,37,No,0,3,2,2,3,No,Yes,No,No,Yes,Religious,Episcopal,Mrs.,Nicole,Bien,Principal,nicolebien@ccla.us,Ms.,Andrea,Campanella,andrea@ccla.us
129793,Santa Clara,43695186955967,Waldorf School of the Peninsula,11311 Mora Drive,Los Altos,CA,94024,,,,,650-209-9400,beth.lee@waldorfpeninsula.org,,Los Altos Elementary,Ms.,Stephanie,Rynas,Administrator,stephanie.rynas@waldorfpeninsula.org,Coeducational,Day Only,K,12,38,24,22,26,25,25,30,17,22,17,19,9,9,0,0,283,No,16,23,22,13,31,No,Yes,Yes,Yes,Yes,Non-religious,,Ms.,Janet,Dunwoody,Other,janet.dunwoody@waldorfpeninsula.org,Ms.,Elizabeth,Lee,beth.lee@waldorfpeninsula.org
119972,Santa Clara,43693936980353,West Valley Christian School,95 Dot Avenue,Campbell,CA,95008,,,,,408-378-4327,wvalleycs@gmail.com,,Campbell Union Elementary,Miss,Yuritzy,Villaseñor,Principal,wvalleycs@gmail.com,Coeducational,Day Only,K,8,5,1,2,0,4,3,2,2,0,0,0,0,0,0,0,19,No,0,2,2,0,0,No,Yes,No,No,Yes,Religious,Seventh-day Adventist,Mr.,David,Gillham,Superintendent,dgillham@cccsda.org,Mr.,Ken,Bullington,kbullington@cccsda.org
122414,Santa Clara,43693697078751,White Road Baptist Academy,480 South White Road,San Jose,CA,95127,,,,,408-272-7713,whiteroadbaptistacademy@yahoo.com,,Alum Rock Union Elementary,Mr.,Robert,Doña,Administrator,whiteroadbaptistacademy@yahoo.com,Coeducational,Day Only,1,12,0,0,0,2,1,2,1,1,0,3,2,0,5,0,0,17,No,0,2,2,1,2,No,Yes,No,No,Yes,Religious,Baptist,Mr.,Pedro,Ramirez,Principal,pastorpete@whiteroadbaptist.org,Mrs.,Consuelo,Medina,whiteroadbaptistacademy@yahoo.com
129819,Santa Clara,43695266916977,Yavneh Day,"14855 Oka Road, Number 100",Los Gatos,CA,95032,,,,,408-984-6700,steve@yavnehdayschool.org,,Los Gatos Union Elementary,Mr.,Steve,Bogad,Head of School,steve@yavnehdayschool.org,Coeducational,Day Only,K,8,32,26,16,20,25,7,17,12,12,0,0,0,0,0,0,167,No,0,19,8,4,5,No,Yes,No,Yes,Yes,Religious,Jewish,Mr.,Steve,Bogad,Head of School,steve@yavnehdayschool.org,Mrs.,Melissa,Fehl,melissa@yavnehdayschool.org
131582,Santa Clara,43695916204135,Yew Chung International School - Silicon Valley,310 Easy Street,Mountain View,CA,94043,,,,,650-903-0986,kevinr@sv.ycef.com,annetteh@sv.ycef.com,Mountain View/ Whisman,Mr.,Kevin,Reimer,Principal,kevinr@sv.ycef.com,Coeducational,Day Only,K,5,27,20,20,18,19,10,0,0,0,0,0,0,0,0,0,114,No,0,13,1,1.5,4,No,Yes,No,No,Yes,Non-religious,,Mr.,George,Tsatsos,Other,georget@sv.ycef.com,Ms.,Becky,Qui,beckyq@sv.ycef.com
128424,Santa Clara,43694846204192,Yorktown Academy,7015 Yorktown Drive,Gilroy,CA,95020,,,,,408-710-4395,painter@garlic.com,,Gilroy Unified,Mr.,Jonathan,Lance,Principal,painter@garlic.com,Coeducational,Day Only,K,12,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,6,No,0,1,0,0,0,No,No,No,No,No,Non-religious,,Mr.,Jonathan,Lance,Principal,painter@garlic.com,Mrs.,Jan,Lance,painter@garlic.com
119069,Santa Cruz,44698157103534,"Bay School, The","5400 Soquel Avenue, Suite F",Santa Cruz,CA,95062,,,,,831-462-9620,info@thebayschool.org,,Santa Cruz City Elementary,Ms.,Andrea,Gold,Executive Director,agold@thebayschool.org,Coeducational,Day Only,K,12,0,0,0,0,0,0,0,0,0,0,0,0,0,14,26,40,No,0,5,0,5,42,Yes,Yes,No,No,Yes,Non-religious,,Ms.,Andrea,Gold,Executive Director,agold@thebayschool.org,Mr.,Gilbert,Arias,garias@thebayschool.org
123014,Santa Cruz,44754326931158,Baymonte Christian School,5000B Granite Creek Road,Scotts Valley,CA,95066,,,,,831-438-0100,steve@baymonte.org,,Scotts Valley Unified,Mr.,Steve,Patterson,Administrator,steve@baymonte.org,Coeducational,Day Only,K,8,38,24,33,41,32,41,46,26,46,0,0,0,0,0,0,327,No,0,19,6,2,22,Yes,Yes,No,No,Yes,Religious,Interdenominational,Mrs.,Denika,MAtlock,President,5matlocks@comcast.net,Mr.,Steve,Patterson,steveptsn@sbcglobal.net
125294,Santa Cruz,44698236940738,Beach High School,5520 Old San Jose Road,Soquel,CA,95073,,,,,831-462-5867,beachhi@cruzio.com,,Santa Cruz City High,Mr.,Wes,Beach,Director,beachhi@cruzio.com,Coeducational,Day Only,8,12,0,0,0,0,0,0,0,0,0,0,1,2,8,0,0,11,Yes,33,1,0,0,0,No,No,No,No,No,Non-religious,,Mr.,Wes,Beach,Director,beachhi@cruzio.com,Mr.,Wes,Beach,
117973,Santa Cruz,44697996142269,Central Christian School,112 East Beach Street,Watsonville,CA,95076,,,,,831-724-4737,jerrysald45@gmail.com,,Pajaro Valley Unified,Rev.,Jerry,Saldana,Administrator,jerrysald45@gmail.com,Coeducational,Day Only,K,12,0,1,4,0,1,0,1,0,0,2,1,3,9,0,0,22,No,6,1,1,0,3,Yes,Yes,No,No,Yes,Religious,Interdenominational,Rev.,Jerry,Saldana,Administrator,jerrysald45@gmail.com,Rev.,Jerry,Saldana,jerrysald45@gmail.com
124662,Santa Cruz,44697996142061,Covenant Classical Schools,115 Whippet Run,Corralitos,CA,95076,,,,,831-539-6566,maryannelutz10@gmail.com,,Pajaro Valley Unified,Mrs.,Mary,Lutz,Head of School,maryannelutz10@gmail.com,Coeducational,Day Only,1,12,0,3,0,1,0,0,2,4,1,4,3,2,1,0,0,21,Yes,0,10,0,1,0,No,No,No,No,No,Religious,Not affiliated with any denomination,Mrs.,Mary,Lutz,Head of School,maryannelutz10@gmail.com,Mrs.,Mary,Lutz,maryannelutz10@gmail.com
121476,Santa Cruz,44698236140602,Creekside School,1812 Bay Street,Santa Cruz,CA,95060,,,,,831-425-2748,creeksideacad@gmail.com,,Santa Cruz City High,Mr.,Rodney,Burchell,Principal,creeksideacad@gmail.com,Coeducational,Day Only,1,12,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,6,Yes,0,1,0,1,0,No,No,No,No,No,Religious,Not affiliated with any denomination,Mr.,Rodney,Burchell,Principal,creeksideacad@gmail.com,Mrs.,Tamara,Burchell,creeksideacad@gmail.com
